frequency,phase
0.50000000000000,-38.830114866763
0.50249999761581,-39.099723140636
0.50499999523163,-39.368206259974
0.50749999284744,-39.637041808888
0.50999999046326,-39.907769559371
0.51249998807907,-40.181952580027
0.51499998569489,-40.461044009398
0.51749998331070,-40.746342331918
0.51999998092651,-41.038925972043
0.52249997854233,-41.339592228878
0.52499997615814,-41.648831314593
0.52749997377396,-41.966808559450
0.52999997138977,-42.293364483695
0.53250002861023,-42.628034975173
0.53500002622604,-42.970068027902
0.53750002384186,-43.318509618427
0.54000002145767,-43.672206300355
0.54250001907349,-44.029908916172
0.54500001668930,-44.390337252002
0.54750001430511,-44.752212384513
0.55000001192093,-45.114378287246
0.55250000953674,-45.475822764890
0.55500000715256,-45.835729439784
0.55750000476837,-46.193549432331
0.56000000238419,-46.548997763870
0.56250000000000,-46.902076163485
0.56499999761581,-47.253089890483
0.56749999523163,-47.602610067430
0.56999999284744,-47.951460338720
0.57249999046326,-48.300646739274
0.57499998807907,-48.651351421390
0.57749998569489,-49.004828293975
0.57999998331070,-49.362366229239
0.58249998092651,-49.725218808477
0.58499997854233,-50.094523480927
0.58749997615814,-50.471293842736
0.58999997377396,-50.856315906028
0.59249997138977,-51.250158015858
0.59500002861023,-51.653145113481
0.59750002622604,-52.065314404413
0.60000002384186,-52.486491322056
0.60250002145767,-52.916234826580
0.60500001907349,-53.353918604125
0.60750001668930,-53.798742637877
0.61000001430511,-54.249824022096
0.61250001192093,-54.706157100771
0.61500000953674,-55.166817011502
0.61750000715256,-55.630805251802
0.62000000476837,-56.097358668134
0.62250000238419,-56.565710466752
0.62500000000000,-57.035436065495
0.62749999761581,-57.506204105730
0.62999999523163,-57.977909244707
0.63249999284744,-58.450750882964
0.63499999046326,-58.925115651492
0.63749998807907,-59.401590101977
0.63999998569489,-59.880985560955
0.64249998331070,-60.364235637458
0.64499998092651,-60.852423104068
0.64749997854233,-61.346629105543
0.64999997615814,-61.847997909659
0.65249997377396,-62.357585659690
0.65499997138977,-62.876413489954
0.65750002861023,-63.405342360781
0.66000002622604,-63.945077717293
0.66250002384186,-64.496164793994
0.66500002145767,-65.058903617197
0.66750001907349,-65.633460048816
0.67000001668930,-66.219736189717
0.67250001430511,-66.817514220455
0.67500001192093,-67.426399065744
0.67750000953674,-68.045840922470
0.68000000715256,-68.675269862593
0.68250000476837,-69.314065628028
0.68500000238419,-69.961552624970
0.68750000000000,-70.617194906343
0.68999999761581,-71.280462363411
0.69249999523163,-71.950967561908
0.69499999284744,-72.628456084135
0.69749999046326,-73.312878810294
0.69999998807907,-74.004375185146
0.70249998569489,-74.703255592424
0.70499998331070,-75.410015445082
0.70749998092651,-76.125340743020
0.70999997854233,-76.850064373267
0.71249997615814,-77.585171182249
0.71499997377396,-78.331717561077
0.71749997138977,-79.090844420980
0.72000002861023,-79.863694316500
0.72250002622604,-80.651420469224
0.72500002384186,-81.455114662458
0.72750002145767,-82.275775699525
0.73000001907349,-83.114325223733
0.73250001668930,-83.971527433241
0.73500001430511,-84.848011480123
0.73750001192093,-85.744268610753
0.74000000953674,-86.660627436775
0.74250000715256,-87.597299038003
0.74500000476837,-88.554365673108
0.74750000238419,-89.531820367787
0.75000000000000,-90.529581253726
0.75249999761581,-91.547525245374
0.75499999523163,-92.585522859095
0.75749999284744,-93.643484852017
0.75999999046326,-94.721356967849
0.76249998807907,-95.819187128033
0.76499998569489,-96.937131556911
0.76749998331070,-98.075485668194
0.76999998092651,-99.234678149921
0.77249997854233,-100.41532408603
0.77499997615814,-101.61818867270
0.77749997377396,-102.84420678790
0.77999997138977,-104.09447975391
0.78250002861023,-105.37023688974
0.78500002622604,-106.67284940870
0.78750002384186,-108.00377328662
0.79000002145767,-109.36455216603
0.79250001907349,-110.75678116129
0.79500001668930,-112.18206014931
0.79750001430511,-113.64199066026
0.80000001192093,-115.13813703775
0.80250000953674,-116.67199257808
0.80500000715256,-118.24497323653
0.80750000476837,-119.85841348381
0.81000000238419,-121.51349112055
0.81250000000000,-123.21130069937
0.81499999761581,-124.95277850837
0.81749999523163,-126.73874968464
0.81999999284744,-128.56990928551
0.82249999046326,-130.44683277455
0.82499998807907,-132.36999550445
0.82749998569489,-134.33973909949
0.82999998331070,-136.35633860240
0.83249998092651,-138.41999670264
0.83499997854233,-140.53085202864
0.83749997615814,-142.68900431350
0.83999997377396,-144.89451207538
0.84249997138977,-147.14739580052
0.84500002861023,-149.44768072843
0.84750002622604,-151.79537982195
0.85000002384186,-154.19050855779
0.85250002145767,-156.63306736223
0.85500001907349,-159.12313749255
0.85750001668930,-161.66075567122
0.86000001430511,-164.24594037154
0.86250001192093,-166.87878779822
0.86500000953674,-169.55935031333
0.86750000715256,-172.28772420962
0.87000000476837,-175.06396376247
0.87250000238419,-177.88809684766
0.87500000000000,179.23983590238
0.87749999761581,176.31987543890
0.87999999523163,173.35207639494
0.88249999284744,170.33661636974
0.88499999046326,167.27367194901
0.88749998807907,164.16358854030
0.88999998569489,161.00683818385
0.89249998331070,157.80399722277
0.89499998092651,154.55584638162
0.89749997854233,151.26332834201
0.89999997615814,147.92758477704
0.90249997377396,144.55007098335
0.90499997138977,141.13243432244
0.90750002861023,137.67666257659
0.91000002622604,134.18502607263
0.91250002384186,130.66019852981
0.91500002145767,127.10511012785
0.91750001907349,123.52316961775
0.92000001668930,119.91808736047
0.92250001430511,116.29395955325
0.92500001192093,112.65521905778
0.92750000953674,109.00669484824
0.93000000715256,105.35344347115
0.93250000476837,101.70079713680
0.93500000238419,98.054239642722
0.93750000000000,94.419404975402
