frequency,refcoef
0.50000000000000,-65.839318212092
0.50249999761581,-65.951668170775
0.50499999523163,-66.113263822487
0.50749999284744,-66.325536796018
0.50999999046326,-66.588304700570
0.51249998807907,-66.899119222714
0.51499998569489,-67.252260882997
0.51749998331070,-67.637318844596
0.51999998092651,-68.037426656826
0.52249997854233,-68.427549925477
0.52499997615814,-68.773879738140
0.52749997377396,-69.036113549232
0.52999997138977,-69.174351778494
0.53250002861023,-69.160070280909
0.53500002622604,-68.986428890841
0.53750002384186,-68.671270683600
0.54000002145767,-68.250635822857
0.54250001907349,-67.767438132355
0.54500001668930,-67.261832376272
0.54750001430511,-66.766339690800
0.55000001192093,-66.305029373901
0.55250000953674,-65.894843042104
0.55500000715256,-65.547526382966
0.55750000476837,-65.271437105051
0.56000000238419,-65.073000581772
0.56250000000000,-64.957815834079
0.56499999761581,-64.931528178133
0.56749999523163,-65.000573284638
0.56999999284744,-65.172914763244
0.57249999046326,-65.458901053636
0.57499998807907,-65.872410642189
0.57749998569489,-66.432549623992
0.57999998331070,-67.166369356444
0.58249998092651,-68.113507101302
0.58499997854233,-69.334688560417
0.58749997615814,-70.928530534162
0.58999997377396,-73.067499197600
0.59249997138977,-76.076914807500
0.59500002861023,-80.486200185464
0.59750002622604,-83.916621527734
0.60000002384186,-79.369232075350
0.60250002145767,-74.882485262075
0.60500001907349,-71.720783703234
0.60750001668930,-69.365048468567
0.61000001430511,-67.521009622766
0.61250001192093,-66.031290081457
0.61500000953674,-64.804875503617
0.61750000715256,-63.785266020630
0.62000000476837,-62.935435576452
0.62250000238419,-62.230146607726
0.62500000000000,-61.651722108834
0.62749999761581,-61.187573314611
0.62999999523163,-60.828672090176
0.63249999284744,-60.568542651299
0.63499999046326,-60.402538445924
0.63749998807907,-60.327255996099
0.63999998569489,-60.339944240372
0.64249998331070,-60.437792348718
0.64499998092651,-60.616901461006
0.64749997854233,-60.870693363512
0.64999997615814,-61.187413340300
0.65249997377396,-61.546377512018
0.65499997138977,-61.913015835714
0.65750002861023,-62.234184742221
0.66000002622604,-62.438327972617
0.66250002384186,-62.447887418293
0.66500002145767,-62.206610277584
0.66750001907349,-61.707246238499
0.67000001668930,-60.995118329395
0.67250001430511,-60.143947998993
0.67500001192093,-59.226423544448
0.67750000953674,-58.298141268489
0.68000000715256,-57.395280421809
0.68250000476837,-56.538664673929
0.68500000238419,-55.738791787576
0.68750000000000,-54.999784503104
0.68999999761581,-54.322026932818
0.69249999523163,-53.703766760377
0.69499999284744,-53.142035000198
0.69749999046326,-52.633146916537
0.69999998807907,-52.172947886212
0.70249998569489,-51.756900765560
0.70499998331070,-51.380092960429
0.70749998092651,-51.037196586016
0.70999997854233,-50.722409423017
0.71249997615814,-50.429408908524
0.71499997377396,-50.151346712691
0.71749997138977,-49.880917714430
0.72000002861023,-49.610512284585
0.72250002622604,-49.332499570543
0.72500002384186,-49.039612242116
0.72750002145767,-48.725423001394
0.73000001907349,-48.384835171647
0.73250001668930,-48.014499089438
0.73500001430511,-47.613068414734
0.73750001192093,-47.181225497163
0.74000000953674,-46.721473815929
0.74250000715256,-46.237729128862
0.74500000476837,-45.734825883614
0.74750000238419,-45.217997541027
0.75000000000000,-44.692430852374
0.75249999761581,-44.162929382956
0.75499999523163,-43.633688922043
0.75749999284744,-43.108182636129
0.75999999046326,-42.589128742703
0.76249998807907,-42.078515731828
0.76499998569489,-41.577653143222
0.76749998331070,-41.087250871705
0.76999998092651,-40.607506967179
0.77249997854233,-40.138179217283
0.77499997615814,-39.678671985201
0.77749997377396,-39.228111155140
0.77999997138977,-38.785417706144
0.78250002861023,-38.349372306626
0.78500002622604,-37.918685970294
0.78750002384186,-37.492060132880
0.79000002145767,-37.068249640384
0.79250001907349,-36.646113219993
0.79500001668930,-36.224663128445
0.79750001430511,-35.803107525412
0.80000001192093,-35.380876076085
0.80250000953674,-34.957638813462
0.80500000715256,-34.533313214062
0.80750000476837,-34.108056116977
0.81000000238419,-33.682247617042
0.81250000000000,-33.256462467592
0.81499999761581,-32.831442203883
0.81749999523163,-32.408053293701
0.81999999284744,-31.987252898848
0.82249999046326,-31.570050656730
0.82499998807907,-31.157478162734
0.82749998569489,-30.750556975566
0.82999998331070,-30.350273975446
0.83249998092651,-29.957566363027
0.83499997854233,-29.573304784988
0.83749997615814,-29.198284572752
0.83999997377396,-28.833217968944
0.84249997138977,-28.478736782844
0.84500002861023,-28.135388734047
0.84750002622604,-27.803641704669
0.85000002384186,-27.483884354587
0.85250002145767,-27.176434063967
0.85500001907349,-26.881541259968
0.85750001668930,-26.599390485882
0.86000001430511,-26.330110554728
0.86250001192093,-26.073779231272
0.86500000953674,-25.830422932296
0.86750000715256,-25.600026445276
0.87000000476837,-25.382534494535
0.87250000238419,-25.177854947449
0.87500000000000,-24.985864438072
0.87749999761581,-24.806407747694
0.87999999523163,-24.639303089620
0.88249999284744,-24.484342941945
0.88499999046326,-24.341296662138
0.88749998807907,-24.209913028175
0.88999998569489,-24.089919392489
0.89249998331070,-23.981026545731
0.89499998092651,-23.882927357103
0.89749997854233,-23.795299645958
0.89999997615814,-23.717806696857
0.90249997377396,-23.650099427100
0.90499997138977,-23.591814536031
0.90750002861023,-23.542583449417
0.91000002622604,-23.502024199078
0.91250002384186,-23.469749581886
0.91500002145767,-23.445366285921
0.91750001907349,-23.428478017810
0.92000001668930,-23.418681582163
0.92250001430511,-23.415578679883
0.92500001192093,-23.418766888967
0.92750000953674,-23.427847218572
0.93000000715256,-23.442427087445
0.93250000476837,-23.462115260776
