frequency,phase
1.0000000000000,-106.40373719286
1.0019999742508,-108.39481847029
1.0039999485016,-110.37114654505
1.0060000419617,-112.33379070928
1.0080000162125,-114.28381087535
1.0099999904633,-116.22207853559
1.0119999647141,-118.14942314225
1.0140000581741,-120.06651967618
1.0160000324249,-121.97391858929
1.0180000066757,-123.87202946014
1.0199999809265,-125.76112132788
1.0219999551773,-127.64133353360
1.0240000486374,-129.51267071526
1.0260000228882,-131.37500391792
1.0279999971390,-133.22806040139
1.0299999713898,-135.07145852017
1.0319999456406,-136.90471290868
1.0340000391006,-138.72725251547
1.0360000133514,-140.53837302712
1.0379999876022,-142.33737292237
1.0399999618530,-144.12342660443
1.0420000553131,-145.89572793990
1.0440000295639,-147.65336435720
1.0460000038147,-149.39552590389
1.0479999780655,-151.12133962800
1.0499999523163,-152.82999524953
1.0520000457764,-154.52071187668
1.0540000200272,-156.19278389965
1.0559999942780,-157.84560587389
1.0579999685287,-159.47869113592
1.0599999427795,-161.09161375584
1.0620000362396,-162.68411308906
1.0640000104904,-164.25608280282
1.0659999847412,-165.80757290654
1.0679999589920,-167.33877678706
1.0700000524521,-168.85008006851
1.0720000267029,-170.34206678589
1.0740000009537,-171.81544754826
1.0759999752045,-173.27113889111
1.0779999494553,-174.71019096355
1.0800000429153,-176.13383438347
1.0820000171661,-177.54342171454
1.0839999914169,-178.94044139624
1.0859999656677,179.67352197509
1.0880000591278,178.29682908739
1.0900000333786,176.92779984137
1.0920000076294,175.56468471402
1.0939999818802,174.20577788401
1.0959999561310,172.84941202269
1.0980000495911,171.49397462834
1.1000000238419,170.13792216990
1.1019999980927,168.77986141271
1.1039999723434,167.41848321659
1.1059999465942,166.05269095570
1.1080000400543,164.68147459882
1.1100000143051,163.30405769699
1.1119999885559,161.91982342226
1.1139999628067,160.52836718940
1.1160000562668,159.12940625902
1.1180000305176,157.72290620953
1.1200000047684,156.30894653150
1.1219999790192,154.88782985455
1.1239999532700,153.45999243197
1.1260000467300,152.02598267184
1.1280000209808,150.58650488364
1.1299999952316,149.14235738063
1.1319999694824,147.69444095542
1.1339999437332,146.24372179999
1.1360000371933,144.79124221322
1.1380000114441,143.33803508126
1.1399999856949,141.88521331719
1.1419999599457,140.43382610465
1.1440000534058,138.98495037466
1.1460000276566,137.53961422232
1.1480000019073,136.09878819242
