#
#"Frequency / GHz","S1,6 [Magnitude in dB]"
#------------------------------------------
1.4600000381470,-40.363804101980
1.4620000123978,-40.450524490894
1.4639999866486,-40.536945911755
1.4659999608994,-40.622849729288
1.4680000543594,-40.707992078137
1.4700000286102,-40.792108175832
1.4720000028610,-40.874919705940
1.4739999771118,-40.956140487329
1.4759999513626,-41.035481228969
1.4780000448227,-41.112664282566
1.4800000190735,-41.187422282651
1.4819999933243,-41.259513771263
1.4839999675751,-41.328724458046
1.4859999418259,-41.394879664120
1.4880000352859,-41.457848257909
1.4900000095367,-41.517546941538
1.4919999837875,-41.573944792924
1.4939999580383,-41.627067637576
1.4960000514984,-41.676996521987
1.4980000257492,-41.723869031490
1.5000000000000,-41.767873609197
1.5019999742508,-41.809251754179
1.5039999485016,-41.848284410666
1.5060000419617,-41.885295219175
1.5080000162125,-41.920637397462
1.5099999904633,-41.954686557723
1.5119999647141,-41.987833902702
1.5140000581741,-42.020478554273
1.5160000324249,-42.053020417253
1.5180000066757,-42.085849181625
1.5199999809265,-42.119336654051
1.5219999551773,-42.153838450807
1.5240000486374,-42.189676791977
1.5260000228882,-42.227142064259
1.5279999971390,-42.266487383051
1.5299999713898,-42.307923760406
1.5319999456406,-42.351618049774
1.5340000391006,-42.397688126213
1.5360000133514,-42.446204890886
1.5379999876022,-42.497189413248
1.5399999618530,-42.550610030923
1.5420000553131,-42.606389502189
1.5440000295639,-42.664399759181
1.5460000038147,-42.724465089460
1.5479999780655,-42.786368068588
1.5499999523163,-42.849850691673
1.5520000457764,-42.914616313544
1.5540000200272,-42.980341290005
1.5559999942780,-43.046673697801
1.5579999685287,-43.113245888438
1.5599999427795,-43.179681057034
1.5620000362396,-43.245598762198
1.5640000104904,-43.310628558856
1.5659999847412,-43.374415591949
1.5679999589920,-43.436630686645
1.5700000524521,-43.496980790387
1.5720000267029,-43.555218527584
1.5740000009537,-43.611145217702
1.5759999752045,-43.664621667156
1.5779999494553,-43.715571956303
1.5800000429153,-43.763985579651
1.5820000171661,-43.809918988527
1.5839999914169,-43.853497749387
1.5859999656677,-43.894908566922
1.5880000591278,-43.934399378542
1.5900000333786,-43.972271012128
1.5920000076294,-44.008869701101
1.5939999818802,-44.044579660831
1.5959999561310,-44.079812448307
1.5980000495911,-44.114996173354
1.6000000238419,-44.150567677846
1.6019999980927,-44.186961143928
1.6039999723434,-44.224598459538
1.6059999465942,-44.263878841906
1.6080000400543,-44.305172825233
1.6100000143051,-44.348812174863
1.6119999885559,-44.395082913736
1.6139999628067,-44.444217824314
1.6160000562668,-44.496394019652
1.6180000305176,-44.551722295484
1.6200000047684,-44.610249459404
1.6219999790192,-44.671947916295
1.6239999532700,-44.736716227783
1.6260000467300,-44.804377470007
1.6280000209808,-44.874676367702
1.6299999952316,-44.947280163577
1.6319999694824,-45.021779327823
1.6339999437332,-45.097690633473
1.6360000371933,-45.174463963698
1.6380000114441,-45.251482473743
1.6399999856949,-45.328080350999
1.6419999599457,-45.403546129820
1.6440000534058,-45.477139937261
1.6460000276566,-45.548111284735
1.6480000019073,-45.615711489068
1.6499999761581,-45.679221228761
1.6519999504089,-45.737964029535
1.6540000438690,-45.791330039017
1.6560000181198,-45.838798869302
1.6579999923706,-45.879951234471
1.6599999666214,-45.914493440423
1.6619999408722,-45.942259624754
1.6640000343323,-45.963223502143
1.6660000085831,-45.977499621675
1.6679999828339,-45.985336094581
1.6699999570847,-45.987110702935
1.6720000505447,-45.983311941469
1.6740000247955,-45.974523861497
1.6759999990463,-45.961409974078
1.6779999732971,-45.944686645639
1.6799999475479,-45.925101294011
1.6820000410080,-45.903415686779
1.6840000152588,-45.880378908565
1.6859999895096,-45.856714793412
1.6879999637604,-45.833099956149
1.6900000572205,-45.810153329544
1.6920000314713,-45.788420531853
1.6940000057220,-45.768368166394
1.6959999799728,-45.750374758634
1.6979999542236,-45.734719186750
1.7000000476837,-45.721588043746
1.7020000219345,-45.711061870769
1.7039999961853,-45.703120310644
1.7059999704361,-45.697643040625
1.7079999446869,-45.694404110112
1.7100000381470,-45.693087537740
1.7120000123978,-45.693281407260
1.7139999866486,-45.694490024339
1.7159999608994,-45.696141312904
1.7180000543594,-45.697600916134
1.7200000286102,-45.698180155894
1.7220000028610,-45.697156322534
1.7239999771118,-45.693790360943
1.7259999513626,-45.687343158854
1.7280000448227,-45.677105212843
1.7300000190735,-45.662408612565
1.7319999933243,-45.642655789640
1.7339999675751,-45.617341181744
1.7359999418259,-45.586065755273
1.7380000352859,-45.548556166790
1.7400000095367,-45.504677097661
1.7419999837875,-45.454434288880
1.7439999580383,-45.397975522052
1.7460000514984,-45.335592642146
1.7480000257492,-45.267704242879
1.7500000000000,-45.194847477332
1.7519999742508,-45.117659108706
1.7539999485016,-45.036855226553
1.7560000419617,-44.953213388662
1.7580000162125,-44.867544923028
1.7599999904633,-44.780683847833
1.7619999647141,-44.693458023165
1.7640000581741,-44.606678818364
1.7660000324249,-44.521121738050
1.7680000066757,-44.437515917650
1.7699999809265,-44.356534162197
1.7719999551773,-44.278780617637
1.7740000486374,-44.204791720774
1.7760000228882,-44.135023358029
1.7779999971390,-44.069852054696
1.7799999713898,-44.009574104491
1.7819999456406,-43.954398235211
1.7840000391006,-43.904452698693
1.7860000133514,-43.859779323538
1.7879999876022,-43.820336340151
1.7899999618530,-43.785998614417
1.7920000553131,-43.756559686360
1.7940000295639,-43.731730473651
1.7960000038147,-43.711148285107
1.7979999780655,-43.694373086251
1.7999999523163,-43.680895105329
1.8020000457764,-43.670141815142
1.8040000200272,-43.661480903265
1.8059999942780,-43.654235575373
1.8079999685287,-43.647687702289
1.8099999427795,-43.641097401866
1.8120000362396,-43.633715637353
1.8140000104904,-43.624798122463
1.8159999847412,-43.613627777094
1.8179999589920,-43.599532338744
1.8200000524521,-43.581901023477
1.8220000267029,-43.560209401296
1.8240000009537,-43.534030669524
1.8259999752045,-43.503057548133
1.8279999494553,-43.467108738850
1.8300000429153,-43.426139816372
1.8320000171661,-43.380248592481
1.8339999914169,-43.329672238234
1.8359999656677,-43.274781512467
1.8380000591278,-43.216075324272
1.8400000333786,-43.154164394927
1.8420000076294,-43.089758142628
1.8439999818802,-43.023646033675
1.8459999561310,-42.956681612540
1.8480000495911,-42.889763570736
1.8500000238419,-42.823819363196
1.8519999980927,-42.759789010612
1.8539999723434,-42.698613910185
1.8559999465942,-42.641221735808
1.8580000400543,-42.588519581542
1.8600000143051,-42.541389111980
1.8619999885559,-42.500674655946
1.8639999628067,-42.467186639138
1.8660000562668,-42.441696455587
1.8680000305176,-42.424938370112
1.8700000047684,-42.417606534086
1.8719999790192,-42.420361400749
1.8739999532700,-42.433826993228
1.8760000467300,-42.458595676323
1.8780000209808,-42.495233560595
1.8799999952316,-42.544277016094
1.8819999694824,-42.606240786313
1.8839999437332,-42.681618228984
1.8860000371933,-42.770882963567
1.8880000114441,-42.874491691471
1.8899999856949,-42.992883655716
1.8919999599457,-43.126482671307
1.8940000534058,-43.275691402805
1.8960000276566,-43.440893750785
1.8980000019073,-43.622449309006
1.8999999761581,-43.820684223906
1.9019999504089,-44.035882966034
1.9040000438690,-44.268275419975
1.9060000181198,-44.518020324804
1.9079999923706,-44.785177488707
1.9099999666214,-45.069679451350
1.9119999408722,-45.371290664949
1.9140000343323,-45.689555130243
1.9160000085831,-46.023730879658
1.9179999828339,-46.372706563085
1.9199999570847,-46.734903420177
1.9220000505447,-47.108162757759
1.9240000247955,-47.489607435711
1.9259999990463,-47.875514056100
1.9279999732971,-48.261179011301
1.9299999475479,-48.640838950566
1.9320000410080,-49.007657623300
1.9340000152588,-49.353861376901
1.9359999895096,-49.671045435537
1.9379999637604,-49.950712671053
1.9400000572205,-50.185020382282
1.9420000314713,-50.367643315159
1.9440000057220,-50.494596541504
1.9459999799728,-50.564820623110
1.9479999542236,-50.580355774199
1.9500000476837,-50.546066979570
1.9520000219345,-50.468978409809
1.9539999961853,-50.357428702660
1.9559999704361,-50.220216845095
1.9579999446869,-50.065900492387
1.9600000381470,-49.902306682913
1.9620000123978,-49.736263938219
1.9639999866486,-49.573505160495
1.9659999608994,-49.418691410902
1.9680000543594,-49.275502883451
1.9700000286102,-49.146761211976
1.9720000028610,-49.034551354353
1.9739999771118,-48.940336039327
1.9759999513626,-48.865049449818
1.9780000448227,-48.809166652230
1.9800000190735,-48.772756751024
1.9819999933243,-48.755505964745
1.9839999675751,-48.756725638172
1.9859999418259,-48.775337886049
1.9880000352859,-48.809852521575
1.9900000095367,-48.858316822478
1.9919999837875,-48.918267982122
1.9939999580383,-48.986676317745
1.9960000514984,-49.059893871247
1.9980000257492,-49.133626225831
2.0000000000000,-49.202941401978
2.0020000934601,-49.262339750796
2.0039999485016,-49.305905413719
2.0060000419617,-49.327557217753
2.0079998970032,-49.321403679391
2.0099999904633,-49.282167013401
2.0120000839233,-49.205642339509
2.0139999389648,-49.089104582741
2.0160000324249,-48.931584098646
2.0179998874664,-48.733954863330
2.0199999809265,-48.498814667577
2.0220000743866,-48.230173013221
2.0239999294281,-47.933031248018
2.0260000228882,-47.612927897938
2.0280001163483,-47.275522684231
2.0299999713898,-46.926257392067
2.0320000648499,-46.570130058245
2.0339999198914,-46.211555917465
2.0360000133514,-45.854318945261
2.0380001068115,-45.501570044221
2.0399999618530,-45.155878591906
2.0420000553131,-44.819282220069
2.0439999103546,-44.493368221776
2.0460000038147,-44.179332976165
2.0480000972748,-43.878055763462
2.0499999523163,-43.590147201586
2.0520000457764,-43.316003728853
2.0539999008179,-43.055847291833
2.0559999942780,-42.809758181734
2.0580000877380,-42.577705585743
2.0599999427795,-42.359565857947
2.0620000362396,-42.155143994096
2.0639998912811,-41.964184335552
2.0659999847412,-41.786381761407
2.0680000782013,-41.621391560850
2.0699999332428,-41.468836160330
2.0720000267029,-41.328304620886
2.0739998817444,-41.199360591738
2.0759999752045,-41.081543911029
2.0780000686646,-40.974373421284
2.0799999237061,-40.877343790139
2.0820000171661,-40.789929723116
2.0840001106262,-40.711586292033
2.0859999656677,-40.641750122091
2.0880000591278,-40.579837122661
2.0899999141693,-40.525247162945
2.0920000076294,-40.477363850086
2.0940001010895,-40.435556765416
2.0959999561310,-40.399182968339
2.0980000495911,-40.367590847699
2.0999999046326,-40.340125763068
2.1019999980927,-40.316134603746
2.1040000915527,-40.294964521728
2.1059999465942,-40.275979600536
2.1080000400543,-40.258558658317
2.1099998950958,-40.242109750108
2.1119999885559,-40.226071755215
2.1140000820160,-40.209923908511
2.1159999370575,-40.193193523558
2.1180000305176,-40.175465416447
2.1199998855591,-40.156380159523
2.1219999790192,-40.135646082913
2.1240000724792,-40.113042512122
2.1259999275208,-40.088417233649
2.1280000209808,-40.061690836950
2.1300001144409,-40.032854169872
2.1319999694824,-40.001965332232
2.1340000629425,-39.969146383677
2.1359999179840,-39.934575619088
2.1380000114441,-39.898479686134
2.1400001049042,-39.861131680067
2.1419999599457,-39.822837156116
2.1440000534058,-39.783925378171
2.1459999084473,-39.744742929443
2.1480000019073,-39.705645066809
2.1500000953674,-39.666986847997
2.1519999504089,-39.629114586699
2.1540000438690,-39.592361545865
2.1559998989105,-39.557041874190
2.1579999923706,-39.523440605497
2.1600000858307,-39.491816963559
2.1619999408722,-39.462390306061
2.1640000343323,-39.435349894579
2.1659998893738,-39.410842367093
2.1679999828339,-39.388973974555
2.1700000762939,-39.369812018802
2.1719999313354,-39.353377996563
2.1740000247955,-39.339655527785
2.1760001182556,-39.328583767984
2.1779999732971,-39.320065189905
2.1800000667572,-39.313961130744
2.1819999217987,-39.310097277393
2.1840000152588,-39.308267399864
2.1860001087189,-39.308230964915
2.1879999637604,-39.309725011677
2.1900000572205,-39.312458420572
2.1919999122620,-39.316125302926
2.1940000057220,-39.320403558255
2.1960000991821,-39.324965097155
2.1979999542236,-39.329478733857
2.2000000476837,-39.333615081446
2.2019999027252,-39.337058798577
2.2039999961853,-39.339505392558
2.2060000896454,-39.340677145572
2.2079999446869,-39.340321168907
2.2100000381470,-39.338218974108
2.2119998931885,-39.334189009468
2.2139999866486,-39.328093051528
2.2160000801086,-39.319833475212
2.2179999351501,-39.309362558267
2.2200000286102,-39.296676359708
2.2219998836517,-39.281819010404
2.2239999771118,-39.264876816827
2.2260000705719,-39.245978721735
2.2279999256134,-39.225293302302
2.2300000190735,-39.203018404574
2.2320001125336,-39.179383622901
2.2339999675751,-39.154638965797
2.2360000610352,-39.129054410429
2.2379999160767,-39.102906144750
2.2400000095367,-39.076478060784
2.2420001029968,-39.050051637643
2.2439999580383,-39.023903041533
2.2460000514984,-38.998294899643
2.2479999065399,-38.973475078786
2.2500000000000,-38.949671190617
2.2520000934601,-38.927086914204
2.2539999485016,-38.905898096897
2.2560000419617,-38.886253158530
2.2579998970032,-38.868267423424
2.2599999904633,-38.852025590107
2.2620000839233,-38.837578706535
2.2639999389648,-38.824943586519
2.2660000324249,-38.814104992528
2.2679998874664,-38.805012421908
2.2699999809265,-38.797587790582
2.2720000743866,-38.791719019563
2.2739999294281,-38.787268193045
2.2760000228882,-38.784071009371
2.2780001163483,-38.781939404736
2.2799999713898,-38.780668684495
2.2820000648499,-38.780032948313
2.2839999198914,-38.779800123439
2.2860000133514,-38.779724493826
2.2880001068115,-38.779561834477
2.2899999618530,-38.779067344817
2.2920000553131,-38.778001787512
2.2939999103546,-38.776137039151
2.2960000038147,-38.773261732862
2.2980000972748,-38.769183948988
2.2999999523163,-38.763734133652
2.3020000457764,-38.756772726692
2.3039999008179,-38.748189496083
2.3059999942780,-38.737906825865
2.3080000877380,-38.725882435081
2.3099999427795,-38.712106105909
2.3120000362396,-38.696606093325
2.3139998912811,-38.679443067856
2.3159999847412,-38.660707710870
2.3180000782013,-38.640523827707
2.3199999332428,-38.619038328049
2.3220000267029,-38.596421736616
2.3239998817444,-38.572864820227
2.3259999752045,-38.548571253789
2.3280000686646,-38.523753597771
2.3299999237061,-38.498631620387
2.3320000171661,-38.473425068745
2.3340001106262,-38.448346938917
2.3359999656677,-38.423607430953
2.3380000591278,-38.399400172047
2.3399999141693,-38.375906617584
2.3420000076294,-38.353288655204
2.3440001010895,-38.331687446360
2.3459999561310,-38.311221715041
2.3480000495911,-38.291983303809
2.3499999046326,-38.274038820123
2.3519999980927,-38.257429835203
2.3540000915527,-38.242165211527
2.3559999465942,-38.228232037913
2.3580000400543,-38.215584397243
2.3599998950958,-38.204156514229
2.3619999885559,-38.193850702007
2.3640000820160,-38.184550926001
2.3659999370575,-38.176117367227
2.3680000305176,-38.168392068425
2.3699998855591,-38.161198517581
2.3719999790192,-38.154351840541
2.3740000724792,-38.147652122477
2.3759999275208,-38.140895820893
2.3780000209808,-38.133878857112
2.3800001144409,-38.126396279978
2.3819999694824,-38.118249593033
2.3840000629425,-38.109251264379
2.3859999179840,-38.099226547963
2.3880000114441,-38.088017733018
2.3900001049042,-38.075489550091
2.3919999599457,-38.061527882120
2.3940000534058,-38.046047551349
2.3959999084473,-38.028988561860
2.3980000019073,-38.010322690901
2.4000000953674,-37.990048442626
2.4019999504089,-37.968196092521
2.4040000438690,-37.944824667362
2.4059998989105,-37.920019942877
2.4079999923706,-37.893891103501
2.4100000858307,-37.866571193244
2.4119999408722,-37.838214782334
2.4140000343323,-37.808989510224
2.4159998893738,-37.779075231585
2.4179999828339,-37.748664616986
2.4200000762939,-37.717949990012
2.4219999313354,-37.687127238704
2.4240000247955,-37.656389341937
2.4260001182556,-37.625922464924
2.4279999732971,-37.595903852612
2.4300000667572,-37.566497252804
2.4319999217987,-37.537851042835
2.4340000152588,-37.510098129736
2.4360001087189,-37.483349080031
2.4379999637604,-37.457693401866
2.4400000572205,-37.433201541443
2.4419999122620,-37.409917291133
2.4440000057220,-37.387862020319
2.4460000991821,-37.367032508068
2.4479999542236,-37.347403774125
2.4500000476837,-37.328926120391
2.4519999027252,-37.311530182021
2.4539999961853,-37.295122930903
2.4560000896454,-37.279595824841
2.4579999446869,-37.264820731600
2.4600000381470,-37.250657729398
2.4619998931885,-37.236951029129
2.4639999866486,-37.223538422035
2.4660000801086,-37.210251273821
2.4679999351501,-37.196915142257
2.4700000286102,-37.183359493552
2.4719998836517,-37.169414855327
2.4739999771118,-37.154919014878
2.4760000705719,-37.139718598923
2.4779999256134,-37.123675818457
2.4800000190735,-37.106667629617
2.4820001125336,-37.088588619340
2.4839999675751,-37.069355465080
2.4860000610352,-37.048906349676
2.4879999160767,-37.027203031176
2.4900000095367,-37.004231401789
2.4920001029968,-36.980003903317
2.4939999580383,-36.954555404800
2.4960000514984,-36.927944674917
2.4979999065399,-36.900253152694
2.5000000000000,-36.871581222643
2.5020000934601,-36.842048360737
2.5039999485016,-36.811789092149
2.5060000419617,-36.780951103112
2.5079998970032,-36.749690975258
2.5099999904633,-36.718172314231
2.5120000839233,-36.686562840676
2.5139999389648,-36.655029204700
2.5160000324249,-36.623735756689
2.5179998874664,-36.592841893247
2.5199999809265,-36.562497745610
2.5220000743866,-36.532843854184
2.5239999294281,-36.504006561799
2.5260000228882,-36.476098381974
2.5280001163483,-36.449214524861
2.5299999713898,-36.423433487951
2.5320000648499,-36.398813367884
2.5339999198914,-36.375394304248
2.5360000133514,-36.353195382052
2.5380001068115,-36.332215245777
2.5399999618530,-36.312435091320
2.5420000553131,-36.293815121329
2.5439999103546,-36.276296482341
2.5460000038147,-36.259805042137
2.5480000972748,-36.244248813047
2.5499999523163,-36.229522956778
2.5520000457764,-36.215508697435
2.5539999008179,-36.202078096749
2.5559999942780,-36.189096322676
2.5580000877380,-36.176419132990
2.5599999427795,-36.163903085783
2.5620000362396,-36.151403718271
2.5639998912811,-36.138777638005
2.5659999847412,-36.125888786162
2.5680000782013,-36.112607812197
2.5699999332428,-36.098815708156
2.5720000267029,-36.084410815954
2.5739998817444,-36.069299154444
2.5759999752045,-36.053409661672
2.5780000686646,-36.036689492030
2.5799999237061,-36.019103132362
2.5820000171661,-36.000636438962
2.5840001106262,-35.981298927429
2.5859999656677,-35.961120460508
2.5880000591278,-35.940147788911
2.5899999141693,-35.918451385444
2.5920000076294,-35.896118778393
2.5940001010895,-35.873253134699
2.5959999561310,-35.849975134406
2.5980000495911,-35.826412789799
2.5999999046326,-35.802709462314
2.6019999980927,-35.779014121876
2.6040000915527,-35.755480562704
2.6059999465942,-35.732263735831
2.6080000400543,-35.709521203692
2.6099998950958,-35.687404387095
2.6119999885559,-35.666062950266
2.6140000820160,-35.645637431929
2.6159999370575,-35.626256987063
2.6180000305176,-35.608042646750
2.6199998855591,-35.591101424067
2.6219999790192,-35.575524789819
2.6240000724792,-35.561389041082
2.6259999275208,-35.548754727206
2.6280000209808,-35.537664691351
2.6300001144409,-35.528144096612
2.6319999694824,-35.520199138065
2.6340000629425,-35.513821333324
2.6359999179840,-35.508981105777
2.6380000114441,-35.505635107669
2.6400001049042,-35.503722013596
2.6419999599457,-35.503166652320
2.6440000534058,-35.503879114039
2.6459999084473,-35.505757564238
2.6480000019073,-35.508691130656
2.6500000953674,-35.512557203819
2.6519999504089,-35.517230072067
2.6540000438690,-35.522577567361
2.6559998989105,-35.528466796202
2.6579999923706,-35.534765400653
2.6600000858307,-35.541343416237
2.6619999408722,-35.548076471534
2.6640000343323,-35.554850450497
2.6659998893738,-35.561558531544
2.6679999828339,-35.568108278688
2.6700000762939,-35.574423996093
2.6719999313354,-35.580444943774
2.6740000247955,-35.586128121149
2.6760001182556,-35.591451913339
2.6779999732971,-35.596413517174
2.6800000667572,-35.601034094658
2.6819999217987,-35.605351186073
2.6840000152588,-35.609428374980
2.6860001087189,-35.613347867852
2.6879999637604,-35.617209362939
2.6900000572205,-35.621132952344
2.6919999122620,-35.625253638253
2.6940000057220,-35.629722034822
2.6960000991821,-35.634701713752
2.6979999542236,-35.640364876592
2.7000000476837,-35.646892788292
2.7019999027252,-35.654471743312
2.7039999961853,-35.663291193271
2.7060000896454,-35.673542626236
2.7079999446869,-35.685414476068
2.7100000381470,-35.699089923087
2.7119998931885,-35.714750265026
2.7139999866486,-35.732564727370
2.7160000801086,-35.752695204626
2.7179999351501,-35.775293041992
2.7200000286102,-35.800493618902
2.7219998836517,-35.828419253824
2.7239999771118,-35.859179110241
2.7260000705719,-35.892864124014
2.7279999256134,-35.929548807422
2.7300000190735,-35.969290008480
2.7320001125336,-36.012123933450
