#
#"Frequency / GHz","S1,6 [Phase in Degrees]"
#-------------------------------------------
1.2899999618530,-6.5894487977369
1.2920000553131,-8.3786031405059
1.2940000295639,-10.157020184090
1.2960000038147,-11.924345551141
1.2979999780655,-13.680332138362
1.2999999523163,-15.424680702524
1.3020000457764,-17.157090319107
1.3040000200272,-18.877314425303
1.3059999942780,-20.585024651302
1.3079999685287,-22.279922271508
1.3099999427795,-23.961787674289
1.3120000362396,-25.630296422914
1.3140000104904,-27.285222433562
1.3159999847412,-28.926270166656
1.3179999589920,-30.553278116599
1.3200000524521,-32.166020910971
1.3220000267029,-33.764288030485
1.3240000009537,-35.347904667721
1.3259999752045,-36.916746153381
1.3279999494553,-38.470697030664
1.3300000429153,-40.009646948268
1.3320000171661,-41.533543520742
1.3339999914169,-43.042330096171
1.3359999656677,-44.536039902816
1.3380000591278,-46.014638395744
1.3400000333786,-47.478268042180
1.3420000076294,-48.926948030541
1.3439999818802,-50.360799736307
1.3459999561310,-51.780005164724
1.3480000495911,-53.184696910637
1.3500000238419,-54.575104284119
1.3519999980927,-55.951415926542
1.3539999723434,-57.313905253338
1.3559999465942,-58.662839791938
1.3580000400543,-59.998469139176
1.3600000143051,-61.321093723534
1.3619999885559,-62.631015546080
1.3639999628067,-63.928529990511
1.3660000562668,-65.213946439201
1.3680000305176,-66.487585353889
1.3700000047684,-67.749665180512
1.3719999790192,-69.000493075403
1.3739999532700,-70.240308430692
1.3760000467300,-71.469414565896
1.3780000209808,-72.687921286176
1.3799999952316,-73.896070899312
1.3819999694824,-75.094032800873
1.3839999437332,-76.281803425463
1.3860000371933,-77.459573554122
1.3880000114441,-78.627289891718
1.3899999856949,-79.785006424944
1.3919999599457,-80.932642975941
1.3940000534058,-82.070115449477
1.3960000276566,-83.197315292789
1.3980000019073,-84.314023435894
1.3999999761581,-85.420104516601
1.4019999504089,-86.515257019545
1.4040000438690,-87.599207940476
1.4060000181198,-88.671684195247
1.4079999923706,-89.732357892133
1.4099999666214,-90.780928541693
1.4119999408722,-91.817013743825
1.4140000343323,-92.840230632377
1.4160000085831,-93.850305987785
1.4179999828339,-94.846885247197
1.4199999570847,-95.829640682360
1.4220000505447,-96.798325400541
1.4240000247955,-97.752693726675
1.4259999990463,-98.692445586536
1.4279999732971,-99.617636924190
1.4299999475479,-100.52801808163
1.4320000410080,-101.42364724408
1.4340000152588,-102.30463179584
1.4359999895096,-103.17108308297
1.4379999637604,-104.02332704645
1.4400000572205,-104.86169114068
1.4420000314713,-105.68661360829
1.4440000057220,-106.49869755094
1.4459999799728,-107.29859335865
1.4479999542236,-108.08707045063
1.4500000476837,-108.86505613176
1.4520000219345,-109.63353405527
1.4539999961853,-110.39354483828
1.4559999704361,-111.14622974571
1.4579999446869,-111.89285194397
1.4600000381470,-112.63472151889
1.4620000123978,-113.37309149662
1.4639999866486,-114.10949381203
1.4659999608994,-114.84518824499
1.4680000543594,-115.58164570462
1.4700000286102,-116.32023629585
1.4720000028610,-117.06226588104
1.4739999771118,-117.80905189967
1.4759999513626,-118.56190349085
1.4780000448227,-119.32191320111
1.4800000190735,-120.09022849447
1.4819999933243,-120.86777466885
1.4839999675751,-121.65548734367
1.4859999418259,-122.45407521561
1.4880000352859,-123.26429770875
1.4900000095367,-124.08648802156
1.4919999837875,-124.92119174909
1.4939999580383,-125.76857079049
1.4960000514984,-126.62884910661
1.4980000257492,-127.50201913183
1.5000000000000,-128.38803222952
1.5019999742508,-129.28661371181
1.5039999485016,-130.19743387688
1.5060000419617,-131.12016384839
1.5080000162125,-132.05420317799
1.5099999904633,-132.99906649663
1.5119999647141,-133.95408877855
1.5140000581741,-134.91856502590
1.5160000324249,-135.89172960962
1.5180000066757,-136.87265793758
1.5199999809265,-137.86063095449
1.5219999551773,-138.85477534515
1.5240000486374,-139.85417260679
1.5260000228882,-140.85799086894
1.5279999971390,-141.86514289900
1.5299999713898,-142.87497280844
1.5319999456406,-143.88655160220
1.5340000391006,-144.89895115797
1.5360000133514,-145.91134807181
1.5379999876022,-146.92308923396
1.5399999618530,-147.93335458478
1.5420000553131,-148.94143641164
1.5440000295639,-149.94684047798
1.5460000038147,-150.94880270138
1.5479999780655,-151.94693997395
1.5499999523163,-152.94087019349
1.5520000457764,-153.92998943302
1.5540000200272,-154.91419076133
1.5559999942780,-155.89314806558
1.5579999685287,-156.86669750079
1.5599999427795,-157.83477915809
1.5620000362396,-158.79729175247
1.5640000104904,-159.75439195496
1.5659999847412,-160.70602850124
1.5679999589920,-161.65252822951
1.5700000524521,-162.59394722175
1.5720000267029,-163.53055774451
1.5740000009537,-164.46268731883
1.5759999752045,-165.39060818954
1.5779999494553,-166.31476182164
1.5800000429153,-167.23536171723
1.5820000171661,-168.15290223271
1.5839999914169,-169.06760160354
1.5859999656677,-169.97989445948
1.5880000591278,-170.89016783063
1.5900000333786,-171.79858280459
1.5920000076294,-172.70541321765
1.5939999818802,-173.61104234720
1.5959999561310,-174.51535949923
1.5980000495911,-175.41869307395
1.6000000238419,-176.32093360896
1.6019999980927,-177.22208150588
1.6039999723434,-178.12208194840
1.6059999465942,-179.02077072346
1.6080000400543,-179.91771124751
1.6100000143051,179.18720608076
1.6119999885559,178.29447312619
1.6139999628067,177.40458154864
1.6160000562668,176.51813179345
1.6180000305176,175.63561690818
1.6200000047684,174.75785578469
1.6219999790192,173.88555829850
1.6239999532700,173.01943609748
1.6260000467300,172.16041740393
1.6280000209808,171.30926598703
1.6299999952316,170.46696769238
1.6319999694824,169.63439439864
1.6339999437332,168.81253175171
1.6360000371933,168.00214319976
1.6380000114441,167.20415931356
1.6399999856949,166.41950526457
1.6419999599457,165.64884241302
1.6440000534058,164.89298718238
1.6460000276566,164.15264885319
1.6480000019073,163.42821182025
1.6499999761581,162.72033028970
1.6519999504089,162.02922487351
1.6540000438690,161.35511122466
1.6560000181198,160.69804653543
1.6579999923706,160.05797595271
1.6599999666214,159.43457271740
1.6619999408722,158.82739616980
1.6640000343323,158.23579167805
1.6660000085831,157.65899524067
1.6679999828339,157.09596907836
1.6699999570847,156.54551138844
1.6720000505447,156.00636355339
1.6740000247955,155.47694226356
1.6759999990463,154.95555264856
1.6779999732971,154.44055607082
1.6799999475479,153.92993210059
1.6820000410080,153.42176589484
1.6840000152588,152.91392711166
1.6859999895096,152.40444858928
1.6879999637604,151.89125662866
1.6900000572205,151.37221790752
1.6920000314713,150.84547404220
1.6940000057220,150.30894680972
1.6959999799728,149.76094897857
1.6979999542236,149.19966901832
1.7000000476837,148.62363804931
1.7020000219345,148.03148827622
1.7039999961853,147.42201743024
1.7059999704361,146.79407971502
1.7079999446869,146.14684826448
1.7100000381470,145.47967495015
1.7120000123978,144.79206732559
1.7139999866486,144.08369349657
1.7159999608994,143.35444810759
1.7180000543594,142.60433082163
1.7200000286102,141.83344672171
1.7220000028610,141.04224007717
1.7239999771118,140.23108516143
1.7259999513626,139.40058654893
1.7280000448227,138.55134965024
1.7300000190735,137.68413625724
1.7319999933243,136.79981431674
1.7339999675751,135.89921554110
1.7359999418259,134.98326039063
1.7380000352859,134.05298999862
1.7400000095367,133.10927813990
1.7419999837875,132.15321217761
1.7439999580383,131.18567602672
1.7460000514984,130.20764376781
1.7480000257492,129.22016471011
1.7500000000000,128.22399566952
1.7519999742508,127.22017537865
1.7539999485016,126.20936179992
1.7560000419617,125.19237448549
1.7580000162125,124.17003302338
1.7599999904633,123.14277103535
1.7619999647141,122.11119195187
1.7640000581741,121.07584891588
1.7660000324249,120.03705787971
1.7680000066757,118.99509730210
1.7699999809265,117.95024131475
1.7719999551773,116.90260290454
1.7740000486374,115.85217183427
1.7760000228882,114.79895844700
1.7779999971390,113.74273559023
1.7799999713898,112.68329424802
1.7819999456406,111.62035118340
1.7840000391006,110.55353102145
1.7860000133514,109.48228462958
1.7879999876022,108.40622901544
1.7899999618530,107.32465547438
1.7920000553131,106.23690712743
1.7940000295639,105.14232707892
1.7960000038147,104.04015259140
1.7979999780655,102.92967410899
1.7999999523163,101.81012494654
1.8020000457764,100.68068451878
1.8040000200272,99.540479478615
1.8059999942780,98.388800463781
1.8079999685287,97.224880948146
1.8099999427795,96.047848785040
1.8120000362396,94.856991800995
1.8140000104904,93.651763798597
1.8159999847412,92.431290845705
1.8179999589920,91.194971911785
1.8200000524521,89.942369822320
1.8220000267029,88.672883585646
1.8240000009537,87.385857578199
1.8259999752045,86.081181909293
1.8279999494553,84.758311038374
1.8300000429153,83.416861530616
1.8320000171661,82.056779777000
1.8339999914169,80.677737702100
1.8359999656677,79.279570065284
1.8380000591278,77.862169301110
1.8400000333786,76.425644368551
1.8420000076294,74.969775120540
1.8439999818802,73.494783140851
1.8459999561310,72.000609967149
1.8480000495911,70.487423867343
1.8500000238419,68.955438011749
1.8519999980927,67.404766041948
1.8539999723434,65.835628568224
1.8559999465942,64.248290172786
1.8580000400543,62.643032940718
1.8600000143051,61.020071696003
1.8619999885559,59.379784931589
1.8639999628067,57.722399813530
1.8660000562668,56.048348781776
1.8680000305176,54.357850312677
1.8700000047684,52.651284371161
1.8719999790192,50.929090685786
1.8739999532700,49.191545786135
1.8760000467300,47.438974239524
1.8780000209808,45.671817364525
1.8799999952316,43.890393466402
1.8819999694824,42.095090096735
1.8839999437332,40.286237839429
1.8860000371933,38.464218349466
1.8880000114441,36.629465387330
1.8899999856949,34.782306165504
1.8919999599457,32.922966764119
1.8940000534058,31.051986541280
1.8960000276566,29.169751308826
1.8980000019073,27.276475908175
1.8999999761581,25.372712619907
1.9019999504089,23.458618412200
1.9040000438690,21.534802187033
1.9060000181198,19.601529613098
1.9079999923706,17.659188591411
1.9099999666214,15.708266398152
1.9119999408722,13.749096078298
1.9140000343323,11.782166011219
1.9160000085831,9.8078585804508
1.9179999828339,7.8267214082213
1.9199999570847,5.8391905304717
1.9220000505447,3.8457590007177
1.9240000247955,1.8469725463127
1.9259999990463,-0.15651332992320
1.9279999732971,-2.1642610199185
1.9299999475479,-4.1754512917344
1.9320000410080,-6.1895920796719
1.9340000152588,-8.2058086269443
1.9359999895096,-10.223447519939
1.9379999637604,-12.241521997699
1.9400000572205,-14.259214306958
1.9420000314713,-16.275541324577
1.9440000057220,-18.289354332621
1.9459999799728,-20.299616768258
1.9479999542236,-22.304905038236
1.9500000476837,-24.303907848811
1.9520000219345,-26.295046066890
1.9539999961853,-28.276619818289
1.9559999704361,-30.246773263008
1.9579999446869,-32.203431780526
1.9600000381470,-34.144299857065
1.9620000123978,-36.066699366634
1.9639999866486,-37.967840814835
1.9659999608994,-39.844392990262
1.9680000543594,-41.692806119906
1.9700000286102,-43.508761541970
1.9720000028610,-45.287779428512
1.9739999771118,-47.024233062146
1.9759999513626,-48.712164682472
1.9780000448227,-50.344361375360
1.9800000190735,-51.912737726653
1.9819999933243,-53.407837441481
1.9839999675751,-54.818516999466
1.9859999418259,-56.131990649524
1.9880000352859,-57.333173874667
1.9900000095367,-58.404148475964
1.9919999837875,-59.324037941215
1.9939999580383,-60.067872031492
1.9960000514984,-60.606309422523
1.9980000257492,-60.904651846716
2.0000000000000,-60.922357544995
2.0020000934601,-60.612101818138
2.0039999485016,-59.920340182157
2.0060000419617,-58.788113721044
2.0079998970032,-57.154223810905
2.0099999904633,-54.961843708223
2.0120000839233,-52.169004993304
2.0139999389648,-48.765110749265
2.0160000324249,-44.790049551056
2.0179998874664,-40.349991839426
2.0199999809265,-35.620986434818
2.0220000743866,-30.830017718272
2.0239999294281,-26.216142933878
2.0260000228882,-21.986398976476
2.0280001163483,-18.285530199746
2.0299999713898,-15.187411765179
2.0320000648499,-12.706029386715
2.0339999198914,-10.814067299678
2.0360000133514,-9.4608707412824
2.0380001068115,-8.5864412294927
2.0399999618530,-8.1299123983051
2.0420000553131,-8.0345623586420
2.0439999103546,-8.2495775214409
2.0460000038147,-8.7306403338993
2.0480000972748,-9.4399416950902
2.0499999523163,-10.345188462667
2.0520000457764,-11.419058550264
2.0539999008179,-12.638383441046
2.0559999942780,-13.983494046243
2.0580000877380,-15.437887027659
2.0599999427795,-16.987191209854
2.0620000362396,-18.619169543376
2.0639998912811,-20.323494232295
2.0659999847412,-22.090983150480
2.0680000782013,-23.913876654385
2.0699999332428,-25.785186340548
2.0720000267029,-27.698897559307
2.0739998817444,-29.649707615094
2.0759999752045,-31.632922970629
2.0780000686646,-33.644220772483
2.0799999237061,-35.679941760569
2.0820000171661,-37.736539587975
2.0840001106262,-39.811011100379
2.0859999656677,-41.900608522933
2.0880000591278,-44.002720681418
2.0899999141693,-46.114944510679
2.0920000076294,-48.235144129277
2.0940001010895,-50.361244996459
2.0959999561310,-52.491497874169
2.0980000495911,-54.623992673848
2.0999999046326,-56.757141764931
2.1019999980927,-58.889417706196
2.1040000915527,-61.019235763613
2.1059999465942,-63.145336113396
2.1080000400543,-65.266247208473
2.1099998950958,-67.380766189264
2.1119999885559,-69.487741047790
2.1140000820160,-71.585920859601
2.1159999370575,-73.674210588268
2.1180000305176,-75.751572140990
2.1199998855591,-77.816910243612
2.1219999790192,-79.869302180621
2.1240000724792,-81.907757290978
2.1259999275208,-83.931460916209
2.1280000209808,-85.939481977020
2.1300001144409,-87.931001329564
2.1319999694824,-89.905253670865
2.1340000629425,-91.861638473960
2.1359999179840,-93.799226049757
2.1380000114441,-95.717580970272
2.1400001049042,-97.616154277867
2.1419999599457,-99.494292211764
2.1440000534058,-101.35150386202
2.1459999084473,-103.18767705902
2.1480000019073,-105.00210402739
2.1500000953674,-106.79483728885
2.1519999504089,-108.56560431333
2.1540000438690,-110.31424258816
2.1559998989105,-112.04080275951
2.1579999923706,-113.74539993586
2.1600000858307,-115.42802979930
2.1619999408722,-117.08902414523
2.1640000343323,-118.72881594791
2.1659998893738,-120.34757172370
2.1679999828339,-121.94610785356
2.1700000762939,-123.52497468880
2.1719999313354,-125.08466039747
2.1740000247955,-126.62615426972
2.1760001182556,-128.15021383662
2.1779999732971,-129.65777674350
2.1800000667572,-131.15008882851
2.1819999217987,-132.62786877213
2.1840000152588,-134.09248081336
2.1860001087189,-135.54496060799
2.1879999637604,-136.98662345515
2.1900000572205,-138.41861453002
2.1919999122620,-139.84223948446
2.1940000057220,-141.25871484249
2.1960000991821,-142.66923181411
2.1979999542236,-144.07510078677
2.2000000476837,-145.47747435327
2.2019999027252,-146.87722649377
2.2039999961853,-148.27583168955
2.2060000896454,-149.67410735467
2.2079999446869,-151.07304073138
2.2100000381470,-152.47344884306
2.2119998931885,-153.87626013388
2.2139999866486,-155.28202056723
2.2160000801086,-156.69144502496
2.2179999351501,-158.10512870633
2.2200000286102,-159.52351520875
2.2219998836517,-160.94670587616
2.2239999771118,-162.37530943113
2.2260000705719,-163.80926649285
2.2279999256134,-165.24868796675
2.2300000190735,-166.69368418682
2.2320001125336,-168.14408693502
2.2339999675751,-169.59979127815
2.2360000610352,-171.06046872068
2.2379999160767,-172.52617217836
2.2400000095367,-173.99624767128
2.2420001029968,-175.47053051388
2.2439999580383,-176.94841977027
2.2460000514984,-178.42964157143
2.2479999065399,-179.91365047584
2.2500000000000,178.60015504636
2.2520000934601,177.11210266876
2.2539999485016,175.62301239549
2.2560000419617,174.13326582884
2.2579998970032,172.64324704212
2.2599999904633,171.15377267598
2.2620000839233,169.66522972477
2.2639999389648,168.17816129531
2.2660000324249,166.69305940803
2.2679998874664,165.21041475570
2.2699999809265,163.73066910330
2.2720000743866,162.25414567219
2.2739999294281,160.78133735280
2.2760000228882,159.31246591509
2.2780001163483,157.84785462685
2.2799999713898,156.38783520678
2.2820000648499,154.93251063143
2.2839999198914,153.48210768667
2.2860000133514,152.03673002783
2.2880001068115,150.59627018007
2.2899999618530,149.16094988401
2.2920000553131,147.73054135236
2.2939999103546,146.30505252730
2.2960000038147,144.88426535908
2.2980000972748,143.46817377894
2.2999999523163,142.05623875751
2.3020000457764,140.64845588475
2.3039999008179,139.24438502522
2.3059999942780,137.84370683691
2.3080000877380,136.44619435761
2.3099999427795,135.05119556960
2.3120000362396,133.65849262767
2.3139998912811,132.26753811239
2.3159999847412,130.87800490550
2.3180000782013,129.48934590157
2.3199999332428,128.10123231465
2.3220000267029,126.71311906803
2.3239998817444,125.32467853578
2.3259999752045,123.93547331848
2.3280000686646,122.54506533691
2.3299999237061,121.15323731643
2.3320000171661,119.75944116015
2.3340001106262,118.36356966961
2.3359999656677,116.96540240624
2.3380000591278,115.56461022766
2.3399999141693,114.16098188206
2.3420000076294,112.75450945421
2.3440001010895,111.34486592999
2.3459999561310,109.93227276007
2.3480000495911,108.51662290661
2.3499999046326,107.09801865465
2.3519999980927,105.67635558302
2.3540000915527,104.25185208250
2.3559999465942,102.82472529335
2.3580000400543,101.39519401049
2.3599998950958,99.963367587447
2.3619999885559,98.529573742746
2.3640000820160,97.094141650009
2.3659999370575,95.657288423935
2.3680000305176,94.219451620578
2.3699998855591,92.780959128907
2.3719999790192,91.342248009550
2.3740000724792,89.903646292393
2.3759999275208,88.465590930929
2.3780000209808,87.028409887508
2.3800001144409,85.592431207522
2.3819999694824,84.158309474278
2.3840000629425,82.726154894445
2.3859999179840,81.296406248435
2.3880000114441,79.869606476720
2.3900001049042,78.445867166125
2.3919999599457,77.025516179422
2.3940000534058,75.608879142937
2.3959999084473,74.196287507062
2.3980000019073,72.787739003518
2.4000000953674,71.383562455163
2.4019999504089,69.983971628861
2.4040000438690,68.588866597328
2.4059998989105,67.198457244401
2.4079999923706,65.812530923066
2.4100000858307,64.431301743727
2.4119999408722,63.054775292201
2.4140000343323,61.682396521360
2.4159998893738,60.314501136658
2.4179999828339,58.950539223882
2.4200000762939,57.590405875871
2.4219999313354,56.233763255716
2.4240000247955,54.880401478223
2.4260001182556,53.529665976500
2.4279999732971,52.181438732065
2.4300000667572,50.835181991699
2.4319999217987,49.490564976029
2.4340000152588,48.147256205914
2.4360001087189,46.804494335483
2.4379999637604,45.461957071814
2.4400000572205,44.119195873032
2.4419999122620,42.775668640116
2.4440000057220,41.431051677988
2.4460000991821,40.084681814837
2.4479999542236,38.736459634648
2.4500000476837,37.385612349529
2.4519999027252,36.032142395265
2.4539999961853,34.675283022396
2.4560000896454,33.315036650472
2.4579999446869,31.951076889927
2.4600000381470,30.582962102223
2.4619998931885,29.210695607069
2.4639999866486,27.834163786571
2.4660000801086,26.453047289233
2.4679999351501,25.067230060631
2.4700000286102,23.677039897412
2.4719998836517,22.282150213491
2.4739999771118,20.882671350290
2.4760000705719,19.478932660529
2.4779999256134,18.070711018904
2.4800000190735,16.658337176082
2.4820001125336,15.242028496176
2.4839999675751,13.822114948056
2.4860000610352,12.398703776417
2.4879999160767,10.972012853899
2.4900000095367,9.5424818933935
2.4920001029968,8.1104372094975
2.4939999580383,6.6763158114629
2.4960000514984,5.2401182039970
2.4979999065399,3.8025001654933
2.5000000000000,2.3636796070137
2.5020000934601,0.92409448154673
2.5039999485016,-0.51614644371658
2.5060000419617,-1.9562780992195
2.5079998970032,-3.3961914842389
2.5099999904633,-4.8356674557972
2.5120000839233,-6.2743784207735
2.5139999389648,-7.7119965134769
2.5160000324249,-9.1481940250645
2.5179998874664,-10.582971011756
2.5199999809265,-12.015999150224
2.5220000743866,-13.447060511778
2.5239999294281,-14.876264356030
2.5260000228882,-16.303172521679
2.5280001163483,-17.728006725574
2.5299999713898,-19.150868556079
2.5320000648499,-20.571549811404
2.5339999198914,-21.990152402371
2.5360000133514,-23.406678704192
2.5380001068115,-24.821565403205
2.5399999618530,-26.234705544682
2.5420000553131,-27.646422552638
2.5439999103546,-29.057157303920
2.5460000038147,-30.466800393452
2.5480000972748,-31.875895091434
2.5499999523163,-33.284553068601
2.5520000457764,-34.693208916038
2.5539999008179,-36.102414360722
2.5559999942780,-37.512167358268
2.5580000877380,-38.923011051542
2.5599999427795,-40.335277246896
2.5620000362396,-41.749399032149
2.5639998912811,-43.165488019477
2.5659999847412,-44.584200953276
2.5680000782013,-46.005752601893
2.5699999332428,-47.430363537638
2.5720000267029,-48.858369518327
2.5739998817444,-50.290192254099
2.5759999752045,-51.725736014548
2.5780000686646,-53.165430421577
2.5799999237061,-54.609385119960
2.5820000171661,-56.057713518844
2.5840001106262,-57.510521386881
2.5859999656677,-58.967921855960
2.5880000591278,-60.429909585216
2.5899999141693,-61.896489486620
2.5920000076294,-63.367547723206
2.5940001010895,-64.842977973658
2.5959999561310,-66.322887924213
2.5980000495911,-67.806842720774
2.5999999046326,-69.294839913038
2.6019999980927,-70.786333929478
2.6040000915527,-72.281653665224
2.6059999465942,-73.780035028916
2.6080000400543,-75.281363231909
2.6099998950958,-76.785426849403
2.6119999885559,-78.291784230281
2.6140000820160,-79.799998315466
2.6159999370575,-81.310071328811
2.6180000305176,-82.821455689781
2.6199998855591,-84.333604988659
2.6219999790192,-85.846628452976
2.6240000724792,-87.359980115376
2.6259999275208,-88.873331280139
2.6280000209808,-90.386354901994
2.6300001144409,-91.898831881059
2.6319999694824,-93.410653448890
2.6340000629425,-94.921382356655
2.6359999179840,-96.430908772774
2.6380000114441,-97.939232192875
2.6400001049042,-99.446026907910
2.6419999599457,-100.95129142223
2.6440000534058,-102.45502667621
2.6459999084473,-103.95733998003
2.6480000019073,-105.45823377165
2.6500000953674,-106.95770453091
2.6519999504089,-108.45619432808
2.6540000438690,-109.95369982116
2.6559998989105,-111.45054819307
2.6579999923706,-112.94696096392
2.6600000858307,-114.44348410127
2.6619999408722,-115.94033346003
2.6640000343323,-117.43805698168
2.6659998893738,-118.93720262621
2.6679999828339,-120.43820706191
2.6700000762939,-121.94171914601
2.6719999313354,-123.44818529066
2.6740000247955,-124.95836752713
2.6760001182556,-126.47281320725
2.6779999732971,-127.99206727696
2.6800000667572,-129.51678202104
2.6819999217987,-131.04794774023
2.6840000152588,-132.58577665666
2.6860001087189,-134.13136578726
2.6879999637604,-135.68482386427
2.6900000572205,-137.24702637245
2.6919999122620,-138.81873289144
2.6940000057220,-140.40027839731
2.6960000991821,-141.99220461412
2.6979999542236,-143.59495086015
2.7000000476837,-145.20916986351
2.7019999027252,-146.83519075227
2.7039999961853,-148.47334004068
2.7060000896454,-150.12406279998
2.7079999446869,-151.78746185546
2.7100000381470,-153.46397155185
2.7119998931885,-155.15381460935
2.7139999866486,-156.85688308934
2.7160000801086,-158.57371939761
2.7179999351501,-160.30399631036
2.7200000286102,-162.04793362356
2.7219998836517,-163.80553427671
2.7239999771118,-165.57668518979
2.7260000705719,-167.36127516554
2.7279999256134,-169.15941936717
2.7300000190735,-170.97067466053
2.7320001125336,-172.79504584556
2.7339999675751,-174.63231234800
2.7360000610352,-176.48225523989
2.7379999160767,-178.34454749191
2.7400000095367,179.78081148481
2.7420001029968,177.89414930293
2.7439999580383,175.99601233344
2.7460000514984,174.08629138259
2.7479999065399,172.16564173301
2.7500000000000,170.23406496329
2.7520000934601,168.29199608811
2.7539999485016,166.33965530468
2.7560000419617,164.37737025667
2.7579998970032,162.40535590909
2.7599999904633,160.42394554386
2.7620000839233,158.43346636580
2.7639999389648,156.43402258560
2.7660000324249,154.42594507637
2.7679998874664,152.40934981185
2.7699999809265,150.38455091167
2.7720000743866,148.35167045462
2.7739999294281,146.31102681398
2.7760000228882,144.26273424735
2.7780001163483,142.20690219212
2.7799999713898,140.14363792912
