frequency,refcoef
1.0000000000000,-14.700455372038
1.0019999742508,-15.048520360322
1.0039999485016,-15.389025969770
1.0060000419617,-15.720099737052
1.0080000162125,-16.039703346176
1.0099999904633,-16.345652911341
1.0119999647141,-16.635654887027
1.0140000581741,-16.907356068541
1.0160000324249,-17.158425469332
1.0180000066757,-17.386639234016
1.0199999809265,-17.589999658253
1.0219999551773,-17.766841673496
1.0240000486374,-17.915951492760
1.0260000228882,-18.036652336778
1.0279999971390,-18.128875023631
1.0299999713898,-18.193175597579
1.0319999456406,-18.230719803518
1.0340000391006,-18.243215482665
1.0360000133514,-18.232827694189
1.0379999876022,-18.202048581058
1.0399999618530,-18.153585254205
1.0420000553131,-18.090227689102
1.0440000295639,-18.014744169131
1.0460000038147,-17.929791502788
1.0479999780655,-17.837841080545
1.0499999523163,-17.741139093212
1.0520000457764,-17.641673637283
1.0540000200272,-17.541162778464
1.0559999942780,-17.441057252032
1.0579999685287,-17.342543466321
1.0599999427795,-17.246568384069
1.0620000362396,-17.153847007040
1.0640000104904,-17.064893566302
1.0659999847412,-16.980035839170
1.0679999589920,-16.899443921568
1.0700000524521,-16.823146088424
1.0720000267029,-16.751054035040
1.0740000009537,-16.682984928329
1.0759999752045,-16.618676997576
1.0779999494553,-16.557811873820
1.0800000429153,-16.500036332061
1.0820000171661,-16.444975622484
1.0839999914169,-16.392253434278
1.0859999656677,-16.341510694691
1.0880000591278,-16.292416197111
1.0900000333786,-16.244684013984
1.0920000076294,-16.198081435682
1.0939999818802,-16.152442206745
1.0959999561310,-16.107673370858
1.0980000495911,-16.063754899446
1.1000000238419,-16.020747168281
1.1019999980927,-15.978787747645
1.1039999723434,-15.938086926193
1.1059999465942,-15.898924485767
1.1080000400543,-15.861639408196
1.1100000143051,-15.826625618895
1.1119999885559,-15.794316563682
1.1139999628067,-15.765178742991
1.1160000562668,-15.739701022906
1.1180000305176,-15.718382218541
1.1200000047684,-15.701722199556
1.1219999790192,-15.690214445561
1.1239999532700,-15.684334862560
1.1260000467300,-15.684538503134
1.1280000209808,-15.691250871124
1.1299999952316,-15.704860326770
1.1319999694824,-15.725720979028
1.1339999437332,-15.754139783923
1.1360000371933,-15.790382681802
1.1380000114441,-15.834666952021
1.1399999856949,-15.887161164487
1.1419999599457,-15.947984640544
1.1440000534058,-16.017206927140
