frequency,phase
1.0000000000000,128.95783927568
1.0019999742508,125.82711110324
1.0039999485016,122.57265025553
1.0060000419617,119.18875547632
1.0080000162125,115.67127644734
1.0099999904633,112.01816320423
1.0119999647141,108.22985910408
1.0140000581741,104.30976131652
1.0160000324249,100.26455456640
1.0180000066757,96.104483960908
1.0199999809265,91.843388476797
1.0219999551773,87.498493657695
1.0240000486374,83.090050153637
1.0260000228882,78.640585146069
1.0279999971390,74.174133325713
1.0299999713898,69.715160864563
1.0319999456406,65.287668494419
1.0340000391006,60.914133839770
1.0360000133514,56.614869081104
1.0379999876022,52.407436632291
1.0399999618530,48.306341037206
1.0420000553131,44.322984690105
1.0440000295639,40.465757696827
1.0460000038147,36.740344374749
1.0479999780655,33.150040534105
1.0499999523163,29.696143026056
1.0520000457764,26.378337519065
1.0540000200272,23.195052403669
1.0559999942780,20.143766935475
1.0579999685287,17.221253634085
1.0599999427795,14.423815759192
1.0620000362396,11.747404861878
1.0640000104904,9.1877457089525
1.0659999847412,6.7404040278712
1.0679999589920,4.4008225260917
1.0700000524521,2.1643389091166
1.0720000267029,0.026181459606656
1.0740000009537,-2.0185419257070
1.0759999752045,-3.9748641504623
1.0779999494553,-5.8479794269531
1.0800000429153,-7.6432609653126
1.0820000171661,-9.3662669921903
1.0839999914169,-11.022752597465
1.0859999656677,-12.618654468577
1.0880000591278,-14.160070377624
1.0900000333786,-15.653227483480
1.0920000076294,-17.104433308258
1.0939999818802,-18.520030133853
1.0959999561310,-19.906319721421
1.0980000495911,-21.269495429414
1.1000000238419,-22.615587036402
1.1019999980927,-23.950360766014
1.1039999723434,-25.279269257235
1.1059999465942,-26.607401612157
1.1080000400543,-27.939404821573
1.1100000143051,-29.279467362657
1.1119999885559,-30.631275178360
1.1139999628067,-31.998005720394
1.1160000562668,-33.382373590448
1.1180000305176,-34.786457302322
1.1200000047684,-36.211963047547
1.1219999790192,-37.660112353732
1.1239999532700,-39.131668396705
1.1260000467300,-40.627034736419
1.1280000209808,-42.146226102263
1.1299999952316,-43.688952479838
1.1319999694824,-45.254752524619
1.1339999437332,-46.842887065111
1.1360000371933,-48.452443471805
1.1380000114441,-50.082417922403
1.1399999856949,-51.731798466477
1.1419999599457,-53.399495045546
1.1440000534058,-55.084427583221
1.1460000276566,-56.785636225911
1.1480000019073,-58.502243755756
1.1499999761581,-60.233600414832
1.1519999504089,-61.979145713079
1.1540000438690,-63.738663268314
