frequency,refcoef
1.0000000000000,-18.767186601378
1.0019999742508,-18.750321863414
1.0039999485016,-18.736221184685
1.0060000419617,-18.724801144914
1.0080000162125,-18.715977566457
1.0099999904633,-18.709663497443
1.0119999647141,-18.705767228428
1.0140000581741,-18.704198838507
1.0160000324249,-18.704862019543
1.0180000066757,-18.707659039141
1.0199999809265,-18.712492010858
1.0219999551773,-18.719256578653
1.0240000486374,-18.727849950269
1.0260000228882,-18.738163511429
1.0279999971390,-18.750088776268
1.0299999713898,-18.763514736995
1.0319999456406,-18.778326438358
1.0340000391006,-18.794411472230
1.0360000133514,-18.811652577936
1.0379999876022,-18.829932093236
1.0399999618530,-18.849131674605
1.0420000553131,-18.869132180297
1.0440000295639,-18.889815833340
1.0460000038147,-18.911061969838
1.0479999780655,-18.932753545923
1.0499999523163,-18.954773803824
1.0520000457764,-18.977006621654
1.0540000200272,-18.999339475218
1.0559999942780,-19.021661111356
1.0579999685287,-19.043864861098
1.0599999427795,-19.065846589764
1.0620000362396,-19.087508082136
1.0640000104904,-19.108753836772
1.0659999847412,-19.129495049393
1.0679999589920,-19.149650183499
1.0700000524521,-19.169140716513
1.0720000267029,-19.187898645997
1.0740000009537,-19.205861423040
1.0759999752045,-19.222973032860
1.0779999494553,-19.239187593615
1.0800000429153,-19.254467190072
1.0820000171661,-19.268781512547
1.0839999914169,-19.282109934566
1.0859999656677,-19.294438881006
1.0880000591278,-19.305764047629
1.0900000333786,-19.316091431408
1.0920000076294,-19.325432188502
1.0939999818802,-19.333808653953
1.0959999561310,-19.341249646015
1.0980000495911,-19.347791379950
1.1000000238419,-19.353478423725
1.1019999980927,-19.358360261974
1.1039999723434,-19.362494332493
1.1059999465942,-19.365943602326
1.1080000400543,-19.368775396608
1.1100000143051,-19.371062404845
1.1119999885559,-19.372881066372
1.1139999628067,-19.374311349632
1.1160000562668,-19.375436979930
1.1180000305176,-19.376341195239
1.1200000047684,-19.377113726308
1.1219999790192,-19.377841009011
1.1239999532700,-19.378613528098
1.1260000467300,-19.379519496177
1.1280000209808,-19.380648424410
1.1299999952316,-19.382089366068
1.1319999694824,-19.383928726371
1.1339999437332,-19.386253943590
1.1360000371933,-19.389147859108
1.1380000114441,-19.392693536178
1.1399999856949,-19.396971471179
1.1419999599457,-19.402058446507
1.1440000534058,-19.408029610452
1.1460000276566,-19.414955873081
1.1480000019073,-19.422908244087
1.1499999761581,-19.431950011100
1.1519999504089,-19.442146346363
1.1540000438690,-19.453554288751
1.1560000181198,-19.466231497594
1.1579999923706,-19.480229871074
1.1599999666214,-19.495598616704
1.1619999408722,-19.512384872637
1.1640000343323,-19.530630241513
1.1660000085831,-19.550376260272
1.1679999828339,-19.571658348250
1.1699999570847,-19.594509716293
1.1720000505447,-19.618960798234
1.1740000247955,-19.645039355260
1.1759999990463,-19.672771576249
1.1779999732971,-19.702177127035
1.1799999475479,-19.733275748418
1.1820000410080,-19.766086452145
1.1840000152588,-19.800620842133
1.1859999895096,-19.836893515493
1.1879999637604,-19.874912031415
1.1900000572205,-19.914685232350
1.1920000314713,-19.956219629715
1.1940000057220,-19.999517778294
1.1959999799728,-20.044582906370
1.1979999542236,-20.091415176793
1.2000000476837,-20.140013280384
1.2020000219345,-20.190375333429
1.2039999961853,-20.242497183680
1.2059999704361,-20.296374260000
1.2079999446869,-20.352000217910
1.2100000381470,-20.409367151038
1.2120000123978,-20.468467686576
1.2139999866486,-20.529293087214
1.2159999608994,-20.591833267323
1.2180000543594,-20.656077808038
1.2200000286102,-20.722015791870
1.2220000028610,-20.789636229765
1.2239999771118,-20.858926351188
1.2259999513626,-20.929874792925
1.2280000448227,-21.002467325535
1.2300000190735,-21.076692490760
1.2319999933243,-21.152537292551
1.2339999675751,-21.229987846669
1.2359999418259,-21.309030961385
1.2380000352859,-21.389652924667
1.2400000095367,-21.471841097218
1.2419999837875,-21.555579896282
1.2439999580383,-21.640858268292
1.2460000514984,-21.727661151594
1.2480000257492,-21.815975404060
1.2500000000000,-21.905786259358
1.2519999742508,-21.997080681521
1.2539999485016,-22.089845149242
1.2560000419617,-22.184064975928
1.2580000162125,-22.279725425943
1.2599999904633,-22.376814461180
1.2619999647141,-22.475314695600
1.2640000581741,-22.575212719956
1.2660000324249,-22.676492719312
1.2680000066757,-22.779139318963
1.2699999809265,-22.883134897564
1.2719999551773,-22.988463544128
1.2740000486374,-23.095106067587
1.2760000228882,-23.203045578563
1.2779999971390,-23.312260873445
1.2799999713898,-23.422730002767
1.2819999456406,-23.534433820460
1.2840000391006,-23.647346618487
1.2860000133514,-23.761444728214
1.2879999876022,-23.876700501161
1.2899999618530,-23.993088044563
1.2920000553131,-24.110574628527
1.2940000295639,-24.229129877914
1.2960000038147,-24.348719142037
1.2979999780655,-24.469306923619
1.2999999523163,-24.590853838509
1.3020000457764,-24.713320257295
1.3040000200272,-24.836661649885
1.3059999942780,-24.960832698920
1.3079999685287,-25.085784294678
1.3099999427795,-25.211466356997
1.3120000362396,-25.337824545945
1.3140000104904,-25.464802941169
1.3159999847412,-25.592340621781
1.3179999589920,-25.720378576589
1.3200000524521,-25.848850190014
1.3220000267029,-25.977689861718
1.3240000009537,-26.106828868468
1.3259999752045,-26.236195440023
1.3279999494553,-26.365716042290
1.3300000429153,-26.495315690343
1.3320000171661,-26.624918710097
1.3339999914169,-26.754447431837
1.3359999656677,-26.883822550748
1.3380000591278,-27.012964843803
1.3400000333786,-27.141796136439
1.3420000076294,-27.270236477447
1.3439999818802,-27.398205520790
1.3459999561310,-27.525630730390
1.3480000495911,-27.652431461880
1.3500000238419,-27.778536634636
1.3519999980927,-27.903874662315
1.3539999723434,-28.028377371026
1.3559999465942,-28.151979871185
1.3580000400543,-28.274622481026
1.3600000143051,-28.396247652013
1.3619999885559,-28.516806140017
1.3639999628067,-28.636249726612
1.3660000562668,-28.754539036281
1.3680000305176,-28.871639572179
1.3700000047684,-28.987522978745
1.3719999790192,-29.102166152075
1.3739999532700,-29.215553985937
1.3760000467300,-29.327677417050
1.3780000209808,-29.438533430650
1.3799999952316,-29.548124355014
1.3819999694824,-29.656461567609
1.3839999437332,-29.763559643511
1.3860000371933,-29.869439836945
1.3880000114441,-29.974127704859
1.3899999856949,-30.077657170485
1.3919999599457,-30.180060689566
1.3940000534058,-30.281380169259
1.3960000276566,-30.381657484356
1.3980000019073,-30.480937956817
1.3999999761581,-30.579268427324
1.4019999504089,-30.676698902285
1.4040000438690,-30.773279228294
1.4060000181198,-30.869056105893
1.4079999923706,-30.964081536710
1.4099999666214,-31.058402873568
1.4119999408722,-31.152064723464
1.4140000343323,-31.245111056723
1.4160000085831,-31.337582116320
1.4179999828339,-31.429514594986
1.4199999570847,-31.520941572864
1.4220000505447,-31.611891394388
1.4240000247955,-31.702387580966
1.4259999990463,-31.792447165519
1.4279999732971,-31.882083818586
1.4299999475479,-31.971305180922
1.4320000410080,-32.060110749983
1.4340000152588,-32.148497288081
1.4359999895096,-32.236453662674
1.4379999637604,-32.323963950479
1.4400000572205,-32.411004843961
1.4420000314713,-32.497550819299
1.4440000057220,-32.583567038115
1.4459999799728,-32.669015844922
1.4479999542236,-32.753854960149
1.4500000476837,-32.838038262690
1.4520000219345,-32.921514076474
1.4539999961853,-33.004231403839
1.4559999704361,-33.086133438515
1.4579999446869,-33.167162909525
1.4600000381470,-33.247261897737
