frequency,phase
0.60000002384186,-79.812966312129
0.60240000486374,-102.94116786033
0.60479998588562,-129.31982333332
0.60720002651215,-155.05459770158
0.60960000753403,-176.77914709841
0.61199998855591,165.88763610303
0.61440002918243,151.88909509747
0.61680001020432,140.17267076779
0.61919999122620,130.01026479943
0.62159997224808,120.93895364919
0.62400001287460,112.66647482459
0.62639999389648,105.00521432517
0.62879997491837,97.832340700337
0.63120001554489,91.066137174555
0.63359999656677,84.651769650196
0.63599997758865,78.552820703842
0.63840001821518,72.745739334165
0.64079999923706,67.216429050676
0.64319998025894,61.958082436634
0.64560002088547,56.969424187313
0.64800000190735,52.253725126796
0.65039998292923,47.817901552735
0.65280002355576,43.671673231226
0.65520000457764,39.826631628554
0.65759998559952,36.295368483221
0.66000002622604,33.089932911020
0.66240000724792,30.220188246733
0.66479998826981,27.691732901357
0.66720002889633,25.503260683296
0.66960000991821,23.643919993994
0.67199999094009,22.090788123896
0.67439997196198,20.807342865705
0.67680001258850,19.743253075980
0.67919999361038,18.836394824631
0.68159997463226,18.016854675687
0.68400001525879,17.212530342892
0.68639999628067,16.355260415247
0.68879997730255,15.386193421515
0.69120001792908,14.259348052306
0.69359999895096,12.942952071562
0.69599997997284,11.419137168629
0.69840002059937,9.6819202027803
0.70080000162125,7.7347423151180
0.70319998264313,5.5879038973939
0.70560002326965,3.2561599034133
0.70800000429153,0.75677491405296
0.71039998531342,-1.8918630148439
0.71280002593994,-4.6713402615706
0.71520000696182,-7.5639248376707
0.71759998798370,-10.552816232472
0.72000002861023,-13.622603930998
0.72240000963211,-16.759328508582
0.72479999065399,-19.950364974872
0.72719997167587,-23.184513020098
0.72960001230240,-26.451964266934
0.73199999332428,-29.744145542471
0.73439997434616,-33.053698273149
0.73680001497269,-36.374372359431
0.73919999599457,-39.701112530557
0.74159997701645,-43.029655985871
0.74400001764297,-46.356695071108
0.74639999866486,-49.679993671664
0.74879997968674,-52.997796516631
0.75120002031326,-56.309321084038
0.75360000133514,-59.614366016445
0.75599998235703,-62.913320041449
0.75840002298355,-66.207136328002
0.76080000400543,-69.497431058578
0.76319998502731,-72.785811590148
0.76560002565384,-76.074574622958
0.76800000667572,-79.366152892363
0.77039998769760,-82.663084846850
0.77280002832413,-85.968131191810
0.77520000934601,-89.284051614085
0.77759999036789,-92.613468323041
0.77999997138977,-95.959168149829
0.78240001201630,-99.323500795009
0.78479999303818,-102.70887028317
0.78719997406006,-106.11740786585
0.78960001468658,-109.55097162657
0.79199999570847,-113.01114551956
0.79439997673035,-116.49935167508
0.79680001735687,-120.01651463479
0.79919999837875,-123.56356807804
0.80159997940063,-127.14100266317
0.80400002002716,-130.74914510668
0.80640000104904,-134.38816024668
0.80879998207092,-138.05777865388
0.81120002269745,-141.75771836670
0.81360000371933,-145.48754588474
0.81599998474121,-149.24655793048
0.81840002536774,-153.03402921250
0.82080000638962,-156.84899431613
0.82319998741150,-160.69062027548
0.82560002803802,-164.55770907980
0.82800000905991,-168.44922365206
0.83039999008179,-172.36401329116
0.83279997110367,-176.30077080032
0.83520001173019,179.74159892273
0.83759999275208,175.76435225447
0.83999997377396,171.76880137192
0.84240001440048,167.75614731725
0.84479999542236,163.72770047835
0.84719997644424,159.68472153215
0.84960001707077,155.62829965386
0.85199999809265,151.55974393825
0.85439997911453,147.48037454013
0.85680001974106,143.39122167647
0.85920000076294,139.29365605203
0.86159998178482,135.18865757435
0.86400002241135,131.07754323173
0.86640000343323,126.96128357812
0.86879998445511,122.84120390557
0.87120002508163,118.71828340354
0.87360000610352,114.59377837759
0.87599998712540,110.46861772556
0.87840002775192,106.34405766866
0.88080000877380,102.22108260763
0.88319998979568,98.100893682061
0.88559997081757,93.984476070833
0.88800001144409,89.873029741905
0.89039999246597,85.767649089284
0.89279997348785,81.669317191978
0.89520001411438,77.579236136396
0.89759999513626,73.498498135867
0.89999997615814,69.428252368196
0.90240001678467,65.369425859362
0.90479999780655,61.323442059524
0.90719997882843,57.291279875628
0.90960001945496,53.274091084545
0.91200000047684,49.273073835318
0.91439998149872,45.289434535963
0.91680002212524,41.324209144450
0.91920000314713,37.378656639394
0.92159998416901,33.454028325660
0.92400002479553,29.551422006488
0.92640000581741,25.671983276649
0.92879998683929,21.817025070743
0.93120002746582,17.987528932967
0.93360000848770,14.184807098136
0.93599998950958,10.410062441642
0.93839997053146,6.6641681879932
0.94080001115799,2.9484359344912
0.94319999217987,-0.73620514026994
0.94559997320175,-4.3886627072517
0.94800001382828,-8.0079521549563
0.95039999485016,-11.593200446379
0.95279997587204,-15.143478091316
0.95520001649857,-18.658130712390
0.95759999752045,-22.136389907887
0.95999997854233,-25.577658040414
0.96240001916885,-28.981333355378
0.96480000019073,-32.347085905033
0.96719998121262,-35.674590801954
0.96960002183914,-38.963678321527
0.97200000286102,-42.214305316695
0.97439998388290,-45.426513322277
0.97680002450943,-48.600531516145
0.97920000553131,-51.736574846084
0.98159998655319,-54.835129103154
0.98400002717972,-57.896853955926
0.98640000820160,-60.922302207253
0.98879998922348,-63.912339362114
0.99119997024536,-66.867789720373
0.99360001087189,-69.789525796298
0.99599999189377,-72.678695865363
0.99839997291565,-75.536229447346
1.0008000135422,-78.363271800449
1.0032000541687,-81.160754308729
1.0055999755859,-83.929766993983
1.0080000162125,-86.671295761377
1.0104000568390,-89.386268587339
1.0127999782562,-92.075505206150
1.0152000188828,-94.739661331094
1.0176000595093,-97.379447804905
1.0199999809265,-99.995246512786
1.0224000215530,-102.58738486528
1.0247999429703,-105.15613665229
1.0271999835968,-107.70133983134
1.0296000242233,-110.22293558777
1.0319999456406,-112.72076406067
1.0343999862671,-115.19432778761
1.0368000268936,-117.64303206844
1.0391999483109,-120.06633203565
1.0415999889374,-122.46350716340
1.0440000295639,-124.83380436981
1.0463999509811,-127.17633763326
1.0487999916077,-129.49040578206
1.0512000322342,-131.77518961912
1.0535999536514,-134.03013456642
1.0559999942780,-136.25459281622
1.0584000349045,-138.44806464135
1.0607999563217,-140.61039314047
1.0631999969482,-142.74152255992
1.0656000375748,-144.84171993708
1.0679999589920,-146.91138127977
1.0703999996185,-148.95131071431
1.0728000402451,-150.96250021272
1.0751999616623,-152.94653365828
1.0776000022888,-154.90493878165
1.0800000429153,-156.83990552514
1.0823999643326,-158.75356064744
1.0848000049591,-160.64841807411
1.0872000455856,-162.52754079437
1.0895999670029,-164.39360406998
1.0920000076294,-166.24982940396
1.0944000482559,-168.09928073245
1.0967999696732,-169.94523496244
1.0992000102997,-171.79075285426
1.1016000509262,-173.63894697801
1.1039999723434,-175.49271462311
1.1064000129700,-177.35484294573
1.1088000535965,-179.22779015009
1.1111999750137,178.88620338081
1.1136000156403,176.98506104412
1.1160000562668,175.06708929512
1.1183999776840,173.13081255629
1.1208000183105,171.17513785162
1.1232000589371,169.19891894951
1.1255999803543,167.20171666308
1.1280000209808,165.18304151530
1.1303999423981,163.14250912347
1.1327999830246,161.08000988300
1.1352000236511,158.99565300739
1.1375999450684,156.88977077418
1.1399999856949,154.76213809154
1.1424000263214,152.61330649405
1.1447999477386,150.44371071144
1.1471999883652,148.25335004220
1.1496000289917,146.04288504639
1.1519999504089,143.81252532685
1.1543999910355,141.56271375237
1.1568000316620,139.29356341442
1.1591999530792,137.00528490478
1.1615999937057,134.69832305214
1.1640000343323,132.37277580699
1.1663999557495,130.02876657649
1.1687999963760,127.66661531784
1.1712000370026,125.28653711228
1.1735999584198,122.88865051652
1.1759999990463,120.47316718528
1.1784000396729,118.04063776259
1.1807999610901,115.59105764768
1.1832000017166,113.12486927484
1.1856000423431,110.64261482870
1.1879999637604,108.14484017385
1.1904000043869,105.63187785049
1.1928000450134,103.10481777647
1.1951999664307,100.56431448114
1.1976000070572,98.011026844019
1.2000000476837,95.446263052055
1.2023999691010,92.870898963868
1.2048000097275,90.286027612072
1.2072000503540,87.693287846815
1.2095999717712,85.093554059884
1.2120000123978,82.488464851658
1.2144000530243,79.879442312400
1.2167999744415,77.268123002012
1.2192000150681,74.655823449481
1.2216000556946,72.044394607616
1.2239999771118,69.435263723583
1.2264000177383,66.830175001948
1.2288000583649,64.230550269437
1.2311999797821,61.638138509671
1.2336000204086,59.054361851717
1.2359999418259,56.480747190728
1.2383999824524,53.918711821641
1.2408000230789,51.369687879467
1.2431999444962,48.834645838625
1.2455999851227,46.314797783232
1.2480000257492,43.811451808457
1.2503999471664,41.325045558228
1.2527999877930,38.856780915248
1.2552000284195,36.406981317916
1.2575999498367,33.976308490726
1.2599999904633,31.565197002826
1.2624000310898,29.173867143653
1.2647999525070,26.802424779673
1.2671999931335,24.451091797401
1.2696000337601,22.119863587148
1.2719999551773,19.808857900296
1.2743999958038,17.517846835008
1.2768000364304,15.247057464935
1.2791999578476,12.996481596095
1.2815999984741,10.766233161608
1.2840000391006,8.5567495736941
1.2863999605179,6.3684655971412
1.2888000011444,4.2018206827531
1.2912000417709,2.0580154531503
1.2935999631882,-0.061856925618921
1.2960000038147,-2.1563753158583
1.2984000444412,-4.2237915597263
