frequency,refcoef
0.60000002384186,-46.916234119542
0.60240000486374,-46.410863603563
0.60479998588562,-45.971438498683
0.60720002651215,-45.591833285426
0.60960000753403,-45.266525119382
0.61199998855591,-44.990264181952
0.61440002918243,-44.757774756315
0.61680001020432,-44.563459598331
0.61919999122620,-44.401114024034
0.62159997224808,-44.263655493815
0.62400001287460,-44.142877768997
0.62639999389648,-44.029297777619
0.62879997491837,-43.912161982623
0.63120001554489,-43.779699674902
0.63359999656677,-43.619721635799
0.63599997758865,-43.420576192441
0.63840001821518,-43.172384088718
0.64079999923706,-42.868304945277
0.64319998025894,-42.505494553689
0.64560002088547,-42.085445753935
0.64800000190735,-41.613593326979
0.65039998292923,-41.098304245062
0.65280002355576,-40.549593201735
0.65520000457764,-39.977865889207
0.65759998559952,-39.392952902907
0.66000002622604,-38.803504132932
0.66240000724792,-38.216708040510
0.66479998826981,-37.638256480321
0.66720002889633,-37.072459718540
0.66960000991821,-36.522417769437
0.67199999094009,-35.990227694180
0.67439997196198,-35.477170631408
0.67680001258850,-34.983874392274
0.67919999361038,-34.510455558349
0.68159997463226,-34.056624946009
0.68400001525879,-33.621774668790
0.68639999628067,-33.205047019186
0.68879997730255,-32.805385359992
0.69120001792908,-32.421577125575
0.69359999895096,-32.052284056685
0.69599997997284,-31.696072394926
0.69840002059937,-31.351438521064
0.70080000162125,-31.016834717911
0.70319998264313,-30.690690991010
0.70560002326965,-30.371443443398
0.70800000429153,-30.057562278303
0.71039998531342,-29.747576114024
0.71280002593994,-29.440105831750
0.71520000696182,-29.133890727731
0.71759998798370,-28.827816350420
0.72000002861023,-28.520935042455
0.72240000963211,-28.212491275215
0.72479999065399,-27.901926842758
0.72719997167587,-27.588891576599
0.72960001230240,-27.273239961094
0.73199999332428,-26.955022082478
0.73439997434616,-26.634465528357
0.73680001497269,-26.311957330542
0.73919999599457,-25.988016856174
0.74159997701645,-25.663265646222
0.74400001764297,-25.338400665387
0.74639999866486,-25.014167912082
0.74879997968674,-24.691331279669
0.75120002031326,-24.370653013340
0.75360000133514,-24.052873437968
0.75599998235703,-23.738694609182
0.75840002298355,-23.428761329871
0.76080000400543,-23.123665477188
0.76319998502731,-22.823921725935
0.76560002565384,-22.529980588793
0.76800000667572,-22.242213579111
0.77039998769760,-21.960919033946
0.77280002832413,-21.686325124667
0.77520000934601,-21.418586381963
0.77759999036789,-21.157789678685
0.77999997138977,-20.903958848318
0.78240001201630,-20.657055828232
0.78479999303818,-20.416983839274
0.78719997406006,-20.183594928589
0.78960001468658,-19.956688592708
0.79199999570847,-19.736019780412
0.79439997673035,-19.521299906842
0.79680001735687,-19.312203676292
0.79919999837875,-19.108368777819
0.80159997940063,-18.909403783229
0.80400002002716,-18.714889180360
0.80640000104904,-18.524385557562
0.80879998207092,-18.337435700597
0.81120002269745,-18.153567633032
0.81360000371933,-17.972305861325
0.81599998474121,-17.793168724799
0.81840002536774,-17.615684272658
0.82080000638962,-17.439386042241
0.82319998741150,-17.263825109889
0.82560002803802,-17.088576198378
0.82800000905991,-16.913243125759
0.83039999008179,-16.737460218692
0.83279997110367,-16.560906377610
0.83520001173019,-16.383301641305
