frequency,phase
0.60000002384186,88.807786194923
0.60240000486374,81.344513892607
0.60479998588562,74.164449199780
0.60720002651215,67.309998801561
0.60960000753403,60.859098174958
0.61199998855591,54.956511746265
0.61440002918243,49.887714651197
0.61680001020432,46.279957953455
0.61919999122620,45.767415791515
0.62159997224808,53.817614625925
0.62400001287460,89.892249440374
0.62639999389648,137.29027061730
0.62879997491837,151.17633439306
0.63120001554489,152.84390923823
0.63359999656677,150.63116148884
0.63599997758865,146.84017591905
0.63840001821518,142.30148455446
0.64079999923706,137.38248026425
0.64319998025894,132.27105251337
0.64560002088547,127.07463360490
0.64800000190735,121.86054773934
0.65039998292923,116.67475350650
0.65280002355576,111.55120861932
0.65520000457764,106.51695093589
0.65759998559952,101.59516464631
0.66000002622604,96.806853060065
0.66240000724792,92.172084562812
0.66479998826981,87.710652993928
0.66720002889633,83.442439794577
0.66960000991821,79.387643839022
0.67199999094009,75.566583277592
0.67439997196198,71.999304303531
0.67680001258850,68.704844232007
0.67919999361038,65.699974022565
0.68159997463226,62.997533603274
0.68400001525879,60.604360159327
0.68639999628067,58.518739937441
0.68879997730255,56.728002587543
0.69120001792908,55.206428841722
0.69359999895096,53.914333761827
0.69599997997284,52.798880789104
0.69840002059937,51.796980505238
0.70080000162125,50.840044816817
0.70319998264313,49.859909603175
0.70560002326965,48.794632434251
0.70800000429153,47.593124241827
0.71039998531342,46.217773772479
0.71280002593994,44.645029472989
0.71520000696182,42.864309917729
0.71759998798370,40.875862257319
0.72000002861023,38.688224553462
0.72240000963211,36.315753630967
0.72479999065399,33.776463486319
0.72719997167587,31.090379865530
0.72960001230240,28.278255623355
0.73199999332428,25.360722230986
0.73439997434616,22.357706699603
0.73680001497269,19.288109545702
0.73919999599457,16.169584622288
0.74159997701645,13.018460993558
0.74400001764297,9.8497037476595
0.74639999866486,6.6769047716264
0.74879997968674,3.5122872861015
0.75120002031326,0.36670515493664
0.75360000133514,-2.7503636491532
0.75599998235703,-5.8308418575231
0.75840002298355,-8.8680905878454
0.76080000400543,-11.856951400596
0.76319998502731,-14.793810399839
0.76560002565384,-17.676623953933
0.76800000667572,-20.504992708201
0.77039998769760,-23.280110411387
0.77280002832413,-26.004870848977
0.77520000934601,-28.683610598624
0.77759999036789,-31.322192886811
0.77999997138977,-33.927661154982
0.78240001201630,-36.508200269638
0.78479999303818,-39.072649773400
0.78719997406006,-41.630390102291
0.78960001468658,-44.190961989293
0.79199999570847,-46.763704580736
0.79439997673035,-49.357502324223
0.79680001735687,-51.980537459632
0.79919999837875,-54.640068827836
0.80159997940063,-57.342256549074
0.80400002002716,-60.092139948153
0.80640000104904,-62.893529472613
0.80879998207092,-65.749080980024
0.81120002269745,-68.660333092033
0.81360000371933,-71.627796650120
0.81599998474121,-74.651105506566
0.81840002536774,-77.729082967207
0.82080000638962,-80.859877428576
0.82319998741150,-84.041167970176
0.82560002803802,-87.270153418227
0.82800000905991,-90.543781212361
0.83039999008179,-93.858751704552
0.83279997110367,-97.211637813468
0.83520001173019,-100.59898796839
0.83759999275208,-104.01732608217
0.83999997377396,-107.46323785379
0.84240001440048,-110.93340545745
0.84479999542236,-114.42462196113
0.84719997644424,-117.93383114081
0.84960001707077,-121.45815180361
0.85199999809265,-124.99486411136
0.85439997911453,-128.54146887724
0.85680001974106,-132.09559835452
0.85920000076294,-135.65513814776
0.86159998178482,-139.21809108283
0.86400002241135,-142.78272730263
0.86640000343323,-146.34744230133
0.86879998445511,-149.91080861384
0.87120002508163,-153.47155122907
0.87360000610352,-157.02859058078
0.87599998712540,-160.58094359851
0.87840002775192,-164.12776463245
0.88080000877380,-167.66830354044
0.88319998979568,-171.20192859347
0.88559997081757,-174.72809599215
0.88800001144409,-178.24632658637
0.89039999246597,178.24383055239
0.89279997348785,174.74278492270
0.89520001411438,171.25087787889
0.89759999513626,167.76846503425
0.89999997615814,164.29592891107
0.90240001678467,160.83365050634
0.90479999780655,157.38204140742
0.90719997882843,153.94153857132
0.90960001945496,150.51266196684
0.91200000047684,147.09592867548
0.91439998149872,143.69196643561
0.91680002212524,140.30147343397
0.91920000314713,136.92515946134
0.92159998416901,133.56385918875
0.92400002479553,130.21847703651
0.92640000581741,126.88996243220
0.92879998683929,123.57934071434
0.93120002746582,120.28770775740
0.93360000848770,117.01626654111
0.93599998950958,113.76616229153
0.93839997053146,110.53867831259
0.94080001115799,107.33510144373
0.94319999217987,104.15676914191
0.94559997320175,101.00496417159
0.94800001382828,97.881108795537
0.95039999485016,94.786513803071
0.95279997587204,91.722409029882
0.95520001649857,88.690187688031
0.95759999752045,85.691024293561
0.95999997854233,82.726066885652
0.96240001916885,79.796488199414
0.96480000019073,76.903166065634
0.96719998121262,74.047108118625
0.96960002183914,71.229056886322
0.97200000286102,68.449685924828
0.97439998388290,65.709443709245
0.97680002450943,63.008730306503
0.97920000553131,60.347743715620
0.98159998655319,57.726508817130
0.98400002717972,55.144864161883
0.98640000820160,52.602582929878
0.98879998922348,50.099098878620
0.99119997024536,47.633812655514
0.99360001087189,45.205896690056
0.99599999189377,42.814457882416
0.99839997291565,40.458313903799
1.0008000135422,38.136270001644
1.0032000541687,35.846930040668
1.0055999755859,33.588837938997
1.0080000162125,31.360448254556
1.0104000568390,29.160063311615
1.0127999782562,26.986013420582
1.0152000188828,24.836525083482
1.0176000595093,22.709713090316
1.0199999809265,20.603803735979
1.0224000215530,18.516825555724
1.0247999429703,16.446921413707
1.0271999835968,14.392181541050
1.0296000242233,12.350639539108
1.0319999456406,10.320405973567
